i,j,k,nx,ny,nz 
0,0,0,1.353119e-01,-8.734758e-01,-4.676866e-01
0,0,1,5.691257e-01,-8.052701e-01,-1.662408e-01
0,0,2,2.369482e-01,-7.094726e-01,-6.637049e-01
0,0,3,3.913430e-01,-8.576652e-01,3.335582e-01
0,0,4,-5.783681e-01,-4.444859e-01,-6.840487e-01
0,0,5,1.119801e-01,-6.200742e-01,-7.765105e-01
0,0,6,-5.958357e-01,8.001715e-01,6.859620e-02
0,0,7,-5.844117e-01,5.877671e-01,5.594576e-01
0,0,8,-7.709939e-01,6.049491e-01,1.990100e-01
0,0,9,-6.391162e-01,6.707825e-01,3.762729e-01
0,0,10,1.879623e-01,-9.115849e-01,-3.656270e-01
0,0,11,-4.403643e-01,6.159001e-01,6.532582e-01
0,0,12,6.525310e-01,-6.982202e-01,-2.944348e-01
0,0,13,4.828762e-01,-4.021929e-01,-7.778634e-01
0,0,14,6.072983e-01,-3.068081e-01,-7.328421e-01
0,0,15,8.092032e-01,-2.654242e-01,-5.241567e-01
0,0,16,-3.313980e-01,6.025493e-01,7.260232e-01
0,0,17,5.885965e-01,-5.179294e-01,-6.207281e-01
0,0,18,6.258216e-01,-3.357733e-01,-7.039912e-01
0,0,19,4.262245e-01,3.883574e-01,8.170136e-01
0,0,20,-8.111221e-01,5.649376e-01,-1.514147e-01
0,0,21,6.132752e-01,-5.002035e-01,6.113019e-01
0,0,22,6.149829e-01,-5.590465e-01,-5.561142e-01
0,0,23,-4.557512e-01,5.352431e-01,7.112002e-01
0,0,24,-6.579152e-01,4.561572e-01,5.992230e-01
0,0,25,6.679066e-01,-5.929340e-01,-4.498112e-01
0,0,26,-8.127334e-01,1.977155e-01,5.480629e-01
0,0,27,6.027610e-01,-5.506063e-01,-5.775049e-01
0,0,28,1.556883e-01,-6.634677e-01,-7.318277e-01
0,0,29,5.440423e-01,-7.748612e-01,-3.218822e-01
0,0,30,6.056006e-01,-7.720164e-01,-1.929732e-01
0,0,31,6.686160e-01,-5.414562e-01,-5.096840e-01
0,0,32,5.646693e-01,-5.387622e-01,-6.252071e-01
0,0,33,8.785577e-01,-4.028640e-01,-2.565873e-01
0,0,34,-3.635897e-01,6.239496e-01,6.917292e-01
0,0,35,5.705509e-01,-5.239363e-01,-6.324258e-01
0,0,36,-2.596400e-01,7.438214e-01,6.158870e-01
0,0,37,-6.364759e-01,4.316116e-01,6.392260e-01
0,0,38,-6.346182e-01,1.872943e-01,7.497870e-01
0,0,39,6.328896e-01,-4.618828e-01,-6.213816e-01
0,1,0,-4.743027e-01,8.797113e-01,3.383677e-02
0,1,1,-3.462337e-01,8.613430e-01,3.717666e-01
0,1,2,-3.826385e-01,7.177910e-01,5.816905e-01
0,1,3,-3.650183e-01,2.774107e-02,9.305870e-01
0,1,4,-5.511699e-01,-3.921790e-01,7.364831e-01
0,1,5,-5.644128e-01,8.412650e-02,8.211948e-01
0,1,6,6.230540e-01,-4.637075e-01,-6.299040e-01
0,1,7,6.755095e-01,-6.346884e-01,-3.753099e-01
0,1,8,-5.435480e-01,7.191310e-01,4.329043e-01
0,1,9,-5.529209e-01,6.541232e-01,5.161409e-01
0,1,10,5.686074e-01,-6.498574e-01,-5.043520e-01
0,1,11,-5.153222e-01,5.262748e-01,6.763711e-01
0,1,12,-5.072288e-01,6.150024e-01,6.037309e-01
0,1,13,-6.442027e-01,6.215691e-01,4.457070e-01
0,1,14,-9.080198e-02,7.845617e-01,6.133660e-01
0,1,15,-7.670512e-01,6.066243e-01,2.089007e-01
0,1,16,-6.111939e-02,-8.761528e-01,-4.781429e-01
0,1,17,6.129697e-01,-4.085391e-01,-6.762869e-01
0,1,18,6.030262e-01,-2.555815e-01,-7.556702e-01
0,1,19,-8.209993e-01,-3.412761e-01,4.577016e-01
0,1,20,-7.106163e-01,2.363866e-01,6.626808e-01
0,1,21,6.430428e-01,-6.106893e-01,-4.621197e-01
0,1,22,7.201338e-01,-6.271503e-01,-2.967994e-01
0,1,23,-7.396171e-01,4.522892e-01,4.983985e-01
0,1,24,8.686854e-01,-3.167018e-01,-3.809012e-01
0,1,25,-5.095964e-01,8.316421e-01,2.206423e-01
0,1,26,-4.605418e-01,5.890192e-01,6.640464e-01
0,1,27,6.725426e-01,-7.363786e-01,-7.370942e-02
0,1,28,-4.199858e-01,7.738411e-01,4.741117e-01
0,1,29,-6.796834e-01,6.587114e-01,3.226916e-01
0,1,30,1.448792e-01,-6.029742e-01,-7.844949e-01
0,1,31,1.756921e-01,-7.759028e-01,-6.058936e-01
0,1,32,6.524079e-01,-5.509404e-01,-5.204119e-01
0,1,33,-6.881604e-01,4.420935e-01,5.753161e-01
0,1,34,-7.533738e-01,2.448035e-01,6.103271e-01
0,1,35,5.812420e-01,-6.148452e-01,-5.330320e-01
0,1,36,-4.209332e-01,-8.305937e-01,-3.645946e-01
0,1,37,7.955110e-01,-5.036762e-01,-3.368569e-01
0,1,38,-5.046640e-01,5.909821e-01,6.293285e-01
0,1,39,6.969520e-01,-5.066365e-01,-5.075208e-01
0,2,0,6.024322e-01,-7.692371e-01,-2.129549e-01
0,2,1,4.659351e-01,-8.456781e-01,2.602556e-01
0,2,2,-7.047632e-01,6.755692e-01,2.165989e-01
0,2,3,-5.460314e-01,7.106083e-01,4.437179e-01
0,2,4,-1.795236e-01,6.536621e-01,7.351851e-01
0,2,5,-6.393985e-01,5.007963e-01,5.834146e-01
0,2,6,-8.250472e-01,3.082450e-01,4.735843e-01
0,2,7,-8.989594e-01,3.825032e-01,2.134557e-01
0,2,8,4.066572e-01,-6.304660e-01,-6.611676e-01
0,2,9,-3.849802e-01,7.332881e-01,5.604273e-01
0,2,10,-3.174134e-01,-6.569962e-01,-6.838163e-01
0,2,11,8.411706e-02,-8.680172e-01,-4.893572e-01
0,2,12,4.680461e-02,-5.653417e-01,-8.235278e-01
0,2,13,8.746985e-01,-3.525624e-01,-3.325693e-01
0,2,14,-6.367842e-01,6.695966e-01,3.822908e-01
0,2,15,7.639382e-01,-4.822646e-01,-4.287416e-01
0,2,16,-7.114298e-01,1.513586e-01,6.862640e-01
0,2,17,-7.498617e-01,3.726039e-01,5.466934e-01
0,2,18,-1.510533e-01,7.564472e-01,6.363729e-01
0,2,19,-5.163345e-01,8.063631e-01,2.884046e-01
0,2,20,7.533682e-01,-1.648522e-01,-6.366004e-01
0,2,21,-2.192247e-01,3.276235e-01,9.190231e-01
0,2,22,5.802158e-01,-7.767735e-01,-2.448929e-01
0,2,23,-4.758529e-01,6.159291e-01,6.278498e-01
0,2,24,8.732463e-01,-3.830883e-01,-3.011382e-01
0,2,25,-5.698633e-01,7.450911e-01,3.465474e-01
0,2,26,2.763332e-01,-3.886036e-01,-8.789921e-01
0,2,27,-4.248065e-01,3.082070e-01,8.512038e-01
0,2,28,-7.971993e-01,4.852812e-01,3.591316e-01
0,2,29,-3.079498e-01,8.414312e-01,4.440275e-01
0,2,30,6.341530e-01,-7.546635e-01,-1.683242e-01
0,2,31,-4.687982e-01,5.823865e-01,6.641191e-01
0,2,32,-6.518495e-01,5.777444e-01,4.912267e-01
0,2,33,-7.274753e-01,6.467244e-01,-2.291882e-01
0,2,34,-5.069753e-01,8.273196e-01,2.419055e-01
0,2,35,3.565744e-01,-8.876562e-01,-2.914124e-01
0,2,36,-6.528058e-01,-4.397442e-01,6.168222e-01
0,2,37,-4.397025e-01,8.916999e-01,-1.073916e-01
0,2,38,-8.257010e-01,3.547811e-02,5.629912e-01
0,2,39,8.030027e-01,-5.355233e-01,-2.615366e-01
0,3,0,-5.152999e-01,5.929494e-01,6.187706e-01
0,3,1,7.301550e-01,-5.862453e-01,-3.509846e-01
0,3,2,-1.599859e-01,9.700857e-01,1.825875e-01
0,3,3,-4.128183e-01,7.423791e-01,5.276877e-01
0,3,4,5.326492e-01,-5.205167e-01,-6.673434e-01
0,3,5,-1.930943e-01,7.847011e-01,5.890321e-01
0,3,6,7.683814e-02,-2.726162e-01,-9.590497e-01
0,3,7,-2.360838e-01,9.707751e-01,4.312992e-02
0,3,8,6.309887e-01,-5.900741e-01,-5.036524e-01
0,3,9,-6.494218e-01,4.983622e-01,5.743573e-01
0,3,10,-6.487448e-01,6.997536e-01,2.991238e-01
0,3,11,3.876942e-02,-8.081917e-01,-5.876420e-01
0,3,12,-3.984804e-01,-2.744477e-01,-8.751525e-01
0,3,13,9.876202e-02,8.809485e-01,4.627914e-01
