i,j,k,nx,ny,nz 
0,0,0,-5.681580e-01,7.585676e-01,3.190167e-01
0,0,1,-5.370282e-01,6.735900e-01,5.078162e-01
0,0,2,-6.688621e-01,4.197911e-01,6.135136e-01
0,0,3,-7.658375e-01,6.088368e-01,2.069077e-01
0,0,4,-5.752750e-01,5.215135e-01,6.301447e-01
0,0,5,4.395395e-01,-6.238576e-01,-6.462250e-01
0,0,6,5.968185e-01,-6.584213e-01,-4.585729e-01
0,0,7,-7.197192e-01,4.678452e-01,5.129572e-01
0,0,8,-5.801568e-01,5.327545e-01,6.161094e-01
0,0,9,4.804469e-01,-5.100865e-01,-7.134301e-01
0,0,10,-5.684558e-01,3.033222e-01,7.647573e-01
0,0,11,-7.048409e-01,5.562197e-01,4.402486e-01
0,0,12,6.312965e-01,-5.147448e-01,-5.800884e-01
0,0,13,7.375731e-01,-3.913957e-01,-5.502684e-01
0,0,14,-5.074921e-01,4.312937e-01,7.459474e-01
0,0,15,-4.259865e-01,3.739756e-01,8.238190e-01
0,0,16,-6.171844e-01,4.521193e-01,6.439499e-01
0,0,17,-6.359348e-01,4.702384e-01,6.119336e-01
0,0,18,-5.993718e-01,5.708436e-01,5.611515e-01
0,0,19,4.899395e-01,-2.866907e-01,-8.232665e-01
0,0,20,-5.940674e-01,6.632268e-01,4.552078e-01
0,0,21,-2.626205e-01,6.777320e-01,6.868113e-01
0,0,22,2.716487e-01,-7.366548e-01,-6.193115e-01
0,0,23,-3.949772e-01,5.476487e-01,7.376136e-01
0,0,24,-2.331776e-01,6.673897e-01,7.072617e-01
0,0,25,6.599836e-01,-5.537808e-01,-5.076894e-01
0,0,26,-6.633482e-01,6.781967e-01,3.162568e-01
0,0,27,5.297843e-01,-3.237404e-01,-7.839138e-01
0,0,28,-7.050245e-01,6.799278e-01,2.015901e-01
0,0,29,4.340261e-01,-7.199611e-01,-5.415509e-01
0,0,30,-4.679980e-01,4.631095e-01,7.526669e-01
0,0,31,6.481950e-01,-6.186395e-01,-4.439914e-01
0,0,32,5.733814e-01,-5.904221e-01,-5.680101e-01
0,0,33,-6.827789e-01,3.918798e-01,6.166386e-01
0,0,34,-5.526615e-01,4.604844e-01,6.946362e-01
0,0,35,-5.079260e-01,3.337592e-01,7.941133e-01
0,0,36,6.647117e-01,-6.210786e-01,-4.152345e-01
0,0,37,6.331596e-01,-3.256816e-01,-7.021683e-01
0,0,38,-5.026042e-01,4.810642e-01,7.183079e-01
0,0,39,4.871154e-01,-6.617982e-01,-5.698611e-01
0,1,0,-6.969702e-01,6.685711e-01,2.593166e-01
