i,j,k,nx,ny,nz 
0,0,0,5.693270e-01,-5.607496e-01,6.011877e-01
0,0,1,4.337015e-01,-5.840914e-01,6.861051e-01
0,0,2,-6.777346e-01,6.405136e-01,3.611346e-01
0,0,3,-2.797931e-01,-3.552074e-02,9.594030e-01
0,0,4,-6.865447e-01,5.122491e-01,-5.160012e-01
0,0,5,-3.906509e-01,8.073514e-01,-4.422393e-01
0,0,6,-3.765299e-02,-9.856658e-01,-1.644539e-01
0,0,7,-6.947116e-01,-6.814760e-01,2.301440e-01
0,0,8,-4.491540e-01,-7.890759e-01,4.190703e-01
0,0,9,9.597661e-01,-1.177851e-01,-2.549034e-01
0,0,10,-8.224611e-01,1.844137e-01,5.380979e-01
0,0,11,4.361985e-01,-6.455141e-01,-6.269310e-01
0,0,12,-5.819649e-01,5.672659e-01,-5.826888e-01
0,0,13,3.832274e-01,2.401293e-01,8.918939e-01
0,0,14,-7.768948e-01,-1.926249e-01,5.994416e-01
0,0,15,-6.183879e-01,6.713836e-01,-4.084610e-01
0,0,16,3.904429e-01,4.728693e-01,7.899044e-01
0,0,17,6.770660e-01,6.547497e-02,7.330039e-01
0,0,18,-3.828631e-01,-1.397737e-01,9.131699e-01
0,0,19,4.177116e-01,4.950384e-01,-7.618753e-01
0,0,20,7.004371e-01,5.562549e-01,-4.471783e-01
0,0,21,-6.454300e-01,-4.759692e-01,5.973889e-01
0,0,22,7.514228e-01,-3.724474e-01,-5.446529e-01
0,0,23,8.655869e-01,-4.057900e-01,-2.934174e-01
0,0,24,-4.341145e-01,-7.722487e-01,4.638714e-01
0,0,25,3.813101e-01,7.265667e-01,5.715798e-01
0,0,26,4.719965e-01,-6.356866e-01,-6.108370e-01
0,0,27,-6.851101e-01,3.067499e-01,6.607031e-01
0,0,28,-4.307913e-01,7.845894e-01,4.459129e-01
0,0,29,-1.179883e-02,-7.955147e-01,-6.058194e-01
0,0,30,2.397146e-01,8.494851e-01,4.700127e-01
0,0,31,9.356548e-02,-5.811518e-01,-8.083985e-01
0,0,32,2.327542e-01,5.706178e-01,7.875410e-01
0,0,33,-4.148600e-02,9.817974e-01,-1.853451e-01
0,0,34,4.013198e-01,6.479097e-01,6.474221e-01
0,0,35,-8.581257e-01,-5.090341e-01,-6.711574e-02
0,0,36,-7.220929e-01,5.802380e-01,-3.767036e-01
0,0,37,-1.654231e-01,4.261589e-01,-8.893952e-01
0,0,38,6.945566e-01,7.137987e-01,-8.990349e-02
0,0,39,-7.776729e-01,1.070248e-01,-6.194922e-01
0,1,0,8.225559e-02,7.872975e-01,-6.110619e-01
0,1,1,3.489221e-01,6.916251e-01,-6.323829e-01
0,1,2,-6.082552e-01,-6.561625e-01,4.466278e-01
0,1,3,4.235201e-01,-2.352687e-01,-8.748025e-01
0,1,4,-5.296137e-01,-4.249059e-01,-7.341419e-01
0,1,5,8.209335e-01,9.216255e-02,5.635372e-01
0,1,6,6.971538e-01,-5.770283e-01,4.254584e-01
0,1,7,-8.371381e-01,5.391618e-01,-9.221935e-02
0,1,8,8.648756e-01,2.621454e-01,-4.281003e-01
0,1,9,-4.235344e-01,-8.130913e-01,3.993759e-01
0,1,10,5.016095e-01,-2.830119e-01,-8.174914e-01
0,1,11,-7.871368e-01,-2.870644e-01,5.459026e-01
0,1,12,-1.342374e-01,5.490134e-01,-8.249634e-01
0,1,13,-7.912142e-01,1.926419e-01,5.804043e-01
0,1,14,-7.070657e-01,-4.614645e-01,5.358252e-01
0,1,15,-7.172093e-01,4.491981e-02,-6.954085e-01
0,1,16,6.442360e-01,-4.489052e-02,7.635082e-01
0,1,17,-5.295498e-01,4.527742e-01,7.173370e-01
0,1,18,-5.487606e-03,-6.327813e-01,-7.743111e-01
0,1,19,-5.096405e-01,7.721449e-01,3.795507e-01
0,1,20,-2.126730e-01,7.761312e-01,5.936250e-01
0,1,21,7.773303e-01,3.435550e-01,-5.269986e-01
0,1,22,-8.485688e-01,3.397296e-01,4.056043e-01
0,1,23,6.939994e-01,-5.323346e-01,4.847523e-01
0,1,24,-6.731110e-01,5.422402e-01,-5.028888e-01
0,1,25,-3.818174e-01,8.130378e-01,4.395281e-01
0,1,26,-5.995413e-01,7.226759e-01,-3.439328e-01
0,1,27,5.435608e-02,-7.198683e-01,-6.919791e-01
0,1,28,-4.150581e-01,5.350330e-01,7.358440e-01
0,1,29,-1.073625e-01,7.292845e-01,6.757347e-01
0,1,30,-4.832723e-01,8.648579e-01,1.358996e-01
0,1,31,-2.107166e-01,-4.278473e-01,-8.789455e-01
0,1,32,-2.849306e-01,8.861325e-01,3.654912e-01
0,1,33,5.700837e-01,-1.836020e-01,8.008089e-01
0,1,34,-8.394848e-01,5.336723e-01,-1.022698e-01
0,1,35,-7.609071e-01,3.625987e-01,-5.380916e-01
0,1,36,7.847148e-01,3.051016e-02,6.191056e-01
0,1,37,1.296821e-01,-8.584118e-01,4.962981e-01
0,1,38,2.124419e-01,2.273539e-01,-9.503571e-01
0,1,39,4.003419e-01,-8.633732e-01,3.071044e-01
0,2,0,-4.452115e-01,-7.142462e-01,-5.400362e-01
0,2,1,4.184722e-02,-6.209933e-01,-7.826980e-01
0,2,2,-3.111578e-01,4.292001e-01,-8.479199e-01
0,2,3,1.818528e-01,-6.933582e-01,6.972690e-01
0,2,4,9.070031e-01,7.095539e-02,4.151033e-01
0,2,5,6.211253e-01,-6.184826e-02,7.812670e-01
0,2,6,-5.597932e-01,1.730027e-01,-8.103713e-01
0,2,7,-7.108652e-01,4.773442e-01,5.165396e-01
0,2,8,-7.075525e-01,-1.308985e-02,7.065396e-01
0,2,9,-2.443990e-01,-9.538281e-01,1.745882e-01
0,2,10,1.529926e-01,-7.130347e-01,-6.842330e-01
0,2,11,-8.934678e-01,-4.437182e-01,-6.949455e-02
0,2,12,-5.925169e-01,-7.420190e-01,3.135785e-01
0,2,13,-1.325068e-01,-9.771278e-01,1.663225e-01
0,2,14,-3.291246e-01,-6.682867e-01,6.671356e-01
0,2,15,1.981709e-01,3.467894e-01,-9.167690e-01
0,2,16,-4.635564e-01,4.022341e-01,-7.895082e-01
0,2,17,1.823656e-01,-1.956450e-01,9.635693e-01
0,2,18,-6.225174e-01,-7.824565e-01,-1.529717e-02
0,2,19,4.503040e-01,-5.675669e-01,-6.892707e-01
0,2,20,5.697163e-01,-7.899458e-01,2.267356e-01
0,2,21,1.064070e-01,-6.956035e-01,7.105021e-01
0,2,22,-1.251176e-01,8.920841e-01,4.342021e-01
0,2,23,2.894302e-01,6.242826e-01,-7.256041e-01
0,2,24,-7.317099e-02,-7.489421e-01,6.585831e-01
0,2,25,6.116109e-01,-8.438349e-03,-7.911137e-01
0,2,26,-7.277179e-01,5.580614e-01,3.987406e-01
0,2,27,-5.103649e-01,-7.295019e-01,-4.553621e-01
0,2,28,-6.182323e-01,-6.282714e-01,-4.722964e-01
0,2,29,-5.236359e-02,-9.606401e-01,-2.728163e-01
0,2,30,3.153883e-01,3.467822e-01,8.833302e-01
0,2,31,5.475395e-01,-7.990762e-01,-2.483501e-01
0,2,32,-7.137136e-01,6.951330e-01,8.604092e-02
0,2,33,7.516369e-01,-4.753193e-01,4.572894e-01
0,2,34,-1.951378e-01,7.822018e-01,-5.916769e-01
0,2,35,5.916416e-01,-5.261893e-02,8.044821e-01
0,2,36,5.069284e-01,8.518632e-01,1.317298e-01
0,2,37,-6.334837e-01,5.296475e-01,-5.640673e-01
0,2,38,2.566619e-01,-5.076852e-03,9.664879e-01
0,2,39,-3.957671e-01,1.003661e-01,-9.128499e-01
0,3,0,-5.756937e-01,5.558153e-01,5.997050e-01
0,3,1,1.032727e-01,9.686999e-01,-2.257328e-01
0,3,2,3.638759e-01,-8.152064e-01,4.505917e-01
0,3,3,6.908334e-01,6.613343e-01,-2.922089e-01
0,3,4,-5.648390e-01,2.094328e-01,-7.981821e-01
0,3,5,-8.452204e-01,-3.374584e-03,-5.344072e-01
0,3,6,-5.301544e-01,-6.731913e-01,5.155093e-01
0,3,7,1.323418e-01,1.643064e-02,9.910679e-01
0,3,8,1.737272e-01,-6.813952e-01,-7.109989e-01
0,3,9,1.553931e-01,-8.614868e-01,-4.834185e-01
0,3,10,-3.326653e-01,-6.817912e-01,-6.515324e-01
0,3,11,7.911174e-01,-1.693793e-01,5.877448e-01
0,3,12,5.587430e-01,-7.806319e-01,2.800359e-01
0,3,13,1.251200e-01,6.824169e-01,-7.201750e-01
0,3,14,-5.664034e-01,-7.255367e-01,-3.908755e-01
0,3,15,-5.183435e-01,-1.949058e-01,8.326654e-01
0,3,16,8.215261e-02,-7.839114e-01,6.154136e-01
0,3,17,2.895197e-01,6.953062e-01,6.578203e-01
0,3,18,5.481725e-01,3.998087e-01,-7.346155e-01
0,3,19,-6.753581e-01,5.162178e-01,5.266978e-01
0,3,20,1.673313e-01,-4.702501e-03,9.858895e-01
0,3,21,-2.388242e-01,3.634014e-01,9.005012e-01
0,3,22,-3.351895e-03,5.666469e-01,8.239539e-01
0,3,23,8.285449e-01,-4.193555e-01,-3.710179e-01
0,3,24,-5.694583e-01,6.159191e-01,-5.443903e-01
0,3,25,5.409086e-01,-6.211409e-01,-5.670995e-01
0,3,26,6.943270e-01,-9.675494e-02,-7.131258e-01
0,3,27,-8.387012e-01,-4.635930e-01,2.857655e-01
0,3,28,7.250924e-01,6.101571e-01,3.192951e-01
0,3,29,3.741094e-01,4.921742e-01,7.860068e-01
0,3,30,4.495934e-01,1.857862e-01,8.736986e-01
0,3,31,2.928788e-01,5.241260e-01,7.996962e-01
0,3,32,4.485155e-01,-8.773301e-01,1.706628e-01
0,3,33,-5.694423e-01,-6.367413e-01,-5.199000e-01
0,3,34,3.443688e-02,-3.061550e-01,9.513586e-01
0,3,35,-3.055787e-01,-4.979459e-01,8.115858e-01
0,3,36,-4.290640e-01,-5.191962e-01,7.391477e-01
0,3,37,-7.008549e-01,3.174939e-01,-6.387488e-01
0,3,38,2.747226e-01,4.009552e-01,-8.739350e-01
0,3,39,5.258388e-01,7.417391e-01,-4.163131e-01
0,4,0,-5.780401e-01,-6.956990e-01,4.264652e-01
0,4,1,-7.957681e-01,-5.359218e-01,-2.820302e-01
0,4,2,-8.170029e-01,2.282949e-01,-5.295165e-01
