i,j,k,nx,ny,nz 
0,0,0,-2.536039e-01,-9.079656e-01,-3.335917e-01
0,0,1,6.027607e-01,-6.292931e-01,-4.905810e-01
0,0,2,5.970575e-01,-6.275777e-01,-4.996684e-01
0,0,3,3.591283e-01,-7.008327e-01,-6.163282e-01
0,0,4,-8.348400e-01,2.174943e-01,5.057059e-01
0,0,5,4.812237e-01,-5.726241e-01,-6.637209e-01
0,0,6,3.270906e-01,-7.267967e-01,-6.039688e-01
0,0,7,-9.154531e-01,9.565446e-03,4.023111e-01
0,0,8,8.768223e-01,-2.681026e-01,-3.991286e-01
0,0,9,1.037737e-01,9.131468e-01,3.942004e-01
0,0,10,7.265552e-01,-6.693209e-01,1.553285e-01
0,0,11,-5.964034e-01,5.444944e-01,5.897702e-01
0,0,12,-2.492513e-01,5.291916e-01,8.110672e-01
0,0,13,-1.518136e-01,7.216750e-01,6.753798e-01
0,0,14,5.997047e-01,-5.798426e-01,-5.514861e-01
0,0,15,-5.297714e-01,5.761730e-01,6.223881e-01
0,0,16,5.896998e-01,-6.197778e-01,-5.178124e-01
0,0,17,-8.162861e-01,5.616630e-01,1.349511e-01
0,0,18,-8.081664e-01,5.838034e-01,7.772189e-02
0,0,19,4.440646e-01,-4.602943e-01,-7.687235e-01
0,0,20,-8.559704e-02,8.359190e-01,5.421370e-01
0,0,21,2.819298e-01,-2.628878e-01,-9.227164e-01
0,0,22,-5.336220e-01,7.007578e-01,4.734830e-01
0,0,23,-6.417198e-01,7.244646e-01,2.516877e-01
0,0,24,-9.533495e-02,-7.123933e-01,-6.952748e-01
0,0,25,2.219653e-01,-7.370978e-01,-6.382932e-01
0,0,26,-7.220848e-01,3.914131e-01,5.704291e-01
0,0,27,-5.480131e-01,-2.090441e-01,8.099273e-01
0,0,28,-6.209276e-01,6.501103e-01,4.379561e-01
0,0,29,-5.214806e-01,6.673490e-01,5.316986e-01
0,0,30,6.286382e-01,-7.606825e-01,-1.617906e-01
0,0,31,-5.935407e-01,7.243028e-01,3.508488e-01
0,0,32,-7.407655e-01,6.507910e-01,1.665462e-01
0,0,33,-7.163452e-01,2.026443e-01,6.676712e-01
0,0,34,8.116935e-01,-5.167054e-01,-2.723403e-01
0,0,35,-4.122349e-01,3.369760e-01,8.464689e-01
0,0,36,7.026357e-01,2.675184e-01,-6.593459e-01
0,0,37,8.544108e-01,1.539442e-01,-4.962694e-01
0,0,38,8.823918e-01,-3.300725e-01,-3.353160e-01
0,0,39,5.144940e-01,-7.136749e-01,-4.753568e-01
0,1,0,-6.909455e-01,6.563007e-01,3.030903e-01
0,1,1,-5.527851e-01,5.581195e-01,6.188144e-01
0,1,2,1.182366e-01,-7.579806e-01,-6.414714e-01
0,1,3,-1.663234e-01,9.484342e-01,2.698316e-01
0,1,4,4.189173e-01,-8.697051e-01,-2.610005e-01
0,1,5,-3.882319e-01,-7.293723e-01,-5.632868e-01
0,1,6,1.885801e-01,-7.557160e-01,-6.271610e-01
0,1,7,-6.126933e-01,6.468862e-01,4.540321e-01
0,1,8,3.367690e-01,-6.071689e-01,-7.196753e-01
0,1,9,6.904788e-01,5.890320e-02,-7.209503e-01
0,1,10,6.265037e-01,-6.430649e-01,-4.404097e-01
0,1,11,7.760344e-01,8.985082e-02,-6.242576e-01
0,1,12,4.182630e-01,-6.181073e-01,-6.655820e-01
0,1,13,-1.003109e-01,-4.753568e-01,-8.740559e-01
0,1,14,3.927411e-01,-3.858799e-01,-8.347761e-01
0,1,15,4.662476e-01,-7.845645e-01,-4.087441e-01
0,1,16,-6.594893e-01,4.263152e-01,6.191359e-01
0,1,17,-5.938446e-01,6.422304e-01,4.846531e-01
0,1,18,-5.332901e-01,6.144455e-01,5.814279e-01
0,1,19,-1.540654e-01,5.366280e-01,8.296350e-01
0,1,20,-5.594737e-01,6.939867e-01,4.531795e-01
0,1,21,9.231825e-01,-1.511641e-01,-3.533886e-01
0,1,22,4.949673e-01,-6.261762e-01,-6.024207e-01
0,1,23,-4.990809e-01,8.010211e-03,8.665184e-01
0,1,24,4.979761e-01,-4.226537e-01,-7.572210e-01
0,1,25,-6.142784e-01,6.201654e-01,4.879108e-01
0,1,26,-8.686142e-01,2.085363e-01,4.494685e-01
0,1,27,-7.042117e-01,6.518480e-01,2.813897e-01
0,1,28,6.659699e-01,-4.915188e-01,-5.611536e-01
0,1,29,-4.554039e-01,8.052498e-01,3.797104e-01
0,1,30,-5.078001e-01,5.040436e-01,6.986266e-01
0,1,31,-4.295549e-01,5.739489e-01,6.971838e-01
0,1,32,3.786831e-01,-5.824358e-01,-7.192827e-01
0,1,33,8.644980e-01,-5.019022e-01,-2.715535e-02
0,1,34,-6.645605e-01,6.200869e-01,4.169551e-01
0,1,35,3.955385e-01,-3.582090e-01,-8.457161e-01
0,1,36,-3.756088e-01,6.923127e-01,6.161341e-01
0,1,37,-6.183617e-01,6.771256e-01,3.989107e-01
0,1,38,-7.440384e-01,5.607606e-01,3.632552e-01
0,1,39,-5.636808e-01,5.904734e-01,5.775856e-01
0,2,0,7.167077e-01,-6.028042e-01,-3.506525e-01
0,2,1,-4.119328e-01,6.258412e-01,6.622946e-01
0,2,2,-5.753600e-01,6.175471e-01,5.362802e-01
0,2,3,5.152676e-01,-3.929426e-01,-7.616399e-01
0,2,4,3.629940e-01,-7.519682e-01,-5.502537e-01
0,2,5,2.022184e-01,9.088852e-01,-3.647401e-01
0,2,6,4.403857e-01,-8.074900e-01,-3.924543e-01
0,2,7,4.714500e-01,-3.761321e-01,-7.976588e-01
0,2,8,-3.310241e-01,3.367469e-01,8.814900e-01
0,2,9,6.374127e-01,5.079432e-02,-7.688465e-01
0,2,10,-9.468758e-01,1.499878e-01,2.844817e-01
0,2,11,-4.697159e-01,5.272931e-01,7.080459e-01
0,2,12,5.522229e-01,-6.024811e-01,-5.762520e-01
0,2,13,-6.107028e-01,5.039168e-01,6.108273e-01
0,2,14,-1.513071e-01,7.242873e-01,6.726916e-01
0,2,15,-8.300325e-01,4.195487e-01,3.674574e-01
0,2,16,6.108541e-01,-5.102902e-01,-6.053603e-01
0,2,17,4.634986e-01,-2.023591e-01,-8.626818e-01
0,2,18,6.114855e-01,-7.021175e-01,-3.648513e-01
0,2,19,5.291588e-01,-7.077144e-01,-4.681146e-01
0,2,20,-5.253514e-01,6.398333e-01,5.609092e-01
0,2,21,-5.475970e-01,5.112146e-01,6.624177e-01
0,2,22,5.163929e-01,-6.950749e-01,-5.002092e-01
0,2,23,6.396175e-01,-6.753855e-01,-3.670748e-01
0,2,24,7.108723e-01,-3.515689e-01,-6.091469e-01
0,2,25,8.735860e-01,-9.843291e-02,-4.766115e-01
0,2,26,6.724500e-01,-7.394832e-01,-3.123333e-02
0,2,27,7.362412e-01,-6.766459e-01,-9.958379e-03
0,2,28,6.146469e-01,-4.527730e-01,-6.459147e-01
0,2,29,-4.212165e-01,5.629194e-01,7.111248e-01
0,2,30,-5.526150e-01,4.179370e-01,7.210724e-01
0,2,31,-5.629330e-01,1.414154e-01,-8.143145e-01
0,2,32,-5.285626e-01,5.126892e-01,6.765880e-01
0,2,33,6.641841e-02,8.312742e-01,5.518802e-01
0,2,34,7.521867e-01,-4.759570e-01,-4.557193e-01
0,2,35,5.585636e-01,3.460488e-01,-7.538282e-01
0,2,36,-5.386994e-01,2.632686e-01,8.003079e-01
0,2,37,-1.902280e-01,-9.265225e-01,-3.246064e-01
0,2,38,-9.034532e-01,-4.271050e-01,-3.679141e-02
0,2,39,-8.043019e-01,3.866248e-01,4.512424e-01
0,3,0,4.747561e-01,-7.629448e-01,-4.387731e-01
0,3,1,-6.175531e-01,4.294910e-01,6.589125e-01
0,3,2,5.011561e-01,-6.540973e-01,-5.665680e-01
0,3,3,5.612994e-01,-6.384944e-01,5.265624e-01
0,3,4,6.317194e-01,-4.518592e-01,-6.298840e-01
0,3,5,1.366793e-01,-5.481145e-01,-8.251601e-01
0,3,6,-3.384576e-01,8.682273e-01,3.628055e-01
0,3,7,7.167289e-01,-4.684917e-01,-5.165416e-01
0,3,8,8.211113e-01,-3.870516e-01,-4.194844e-01
0,3,9,6.711912e-01,-2.099227e-01,-7.109394e-01
0,3,10,5.521460e-01,-5.615963e-01,-6.162340e-01
0,3,11,-5.245125e-01,7.788471e-01,3.439241e-01
0,3,12,-3.823190e-01,7.425714e-01,5.499272e-01
0,3,13,7.365729e-01,5.608937e-02,-6.740285e-01
0,3,14,3.146526e-01,-1.680146e-01,-9.342188e-01
0,3,15,-6.723946e-01,6.405700e-01,3.708849e-01
0,3,16,2.073975e-01,-7.006177e-01,-6.827306e-01
0,3,17,-7.619485e-01,5.203692e-01,3.855521e-01
0,3,18,6.200510e-01,-7.210950e-01,-3.091258e-01
0,3,19,-6.782846e-01,3.697758e-02,7.338683e-01
0,3,20,-5.418401e-01,1.122703e-01,8.329494e-01
0,3,21,5.694095e-02,5.161094e-01,8.546279e-01
0,3,22,6.835699e-01,-2.085678e-01,-6.994509e-01
0,3,23,-7.422104e-01,3.650016e-01,5.620476e-01
0,3,24,5.894228e-01,-7.724338e-01,-2.364886e-01
0,3,25,-4.594521e-01,6.249078e-01,6.311845e-01
0,3,26,3.522823e-01,-8.143458e-01,-4.612355e-01
0,3,27,-7.328356e-01,4.869517e-01,4.752158e-01
0,3,28,3.595339e-01,-7.264262e-01,-5.856965e-01
0,3,29,-1.326479e-02,5.847002e-02,9.982010e-01
0,3,30,5.224290e-01,-5.782984e-01,-6.266091e-01
0,3,31,4.836132e-02,-6.898315e-01,-7.223529e-01
0,3,32,1.913841e-01,-6.847912e-01,-7.031594e-01
0,3,33,6.767013e-02,7.856089e-01,6.150118e-01
0,3,34,6.075139e-01,-4.831526e-01,-6.304684e-01
0,3,35,6.762558e-01,-4.124642e-01,-6.103698e-01
0,3,36,8.182736e-01,-3.176618e-01,-4.790818e-01
0,3,37,-7.649351e-01,3.620275e-01,5.327386e-01
0,3,38,5.748740e-01,-4.704941e-01,-6.694440e-01
0,3,39,-6.879751e-01,8.129705e-02,7.211665e-01
0,4,0,4.272924e-01,-7.316507e-01,-5.311388e-01
0,4,1,1.618375e-01,-8.011331e-01,-5.761896e-01
0,4,2,-7.295224e-01,6.794045e-01,-7.878219e-02
0,4,3,5.103535e-01,-6.418903e-01,5.722902e-01
0,4,4,7.410015e-01,-4.340287e-02,-6.700993e-01
0,4,5,5.312308e-01,-1.919019e-01,-8.252076e-01
0,4,6,-4.327569e-01,3.471119e-01,8.320065e-01
0,4,7,4.281354e-02,-2.578733e-01,-9.652297e-01
0,4,8,-3.775178e-01,5.936567e-01,7.106701e-01
0,4,9,2.958936e-02,-4.589102e-01,-8.879898e-01
0,4,10,-8.195009e-01,1.421892e-01,5.551581e-01
0,4,11,-5.112709e-01,-1.679564e-01,8.428480e-01
0,4,12,6.052282e-01,-5.216179e-01,-6.013432e-01
0,4,13,-4.648296e-01,2.880995e-01,8.372169e-01
0,4,14,-6.442359e-01,1.687578e-01,7.459765e-01
0,4,15,-5.580807e-01,6.191658e-01,5.524306e-01
0,4,16,-4.201222e-01,8.220391e-01,3.843814e-01
0,4,17,5.069935e-01,-7.098980e-01,-4.888787e-01
0,4,18,8.087268e-01,-4.259510e-01,-4.056188e-01
0,4,19,-6.862116e-01,7.003275e-01,-1.966089e-01
0,4,20,2.600367e-01,5.700540e-01,7.793711e-01
0,4,21,2.875313e-02,6.831772e-01,7.296864e-01
0,4,22,-5.226169e-01,2.077131e-01,8.268778e-01
0,4,23,-3.855239e-01,3.518957e-01,8.529600e-01
0,4,24,-7.687787e-01,5.699661e-01,2.900310e-01
0,4,25,6.012402e-01,-6.940120e-01,-3.960525e-01
0,4,26,-1.329214e-01,-8.587993e-01,-4.947682e-01
0,4,27,2.645572e-01,-5.095664e-01,-8.187500e-01
0,4,28,8.209044e-02,-4.114535e-01,-9.077264e-01
0,4,29,-7.953119e-01,3.617962e-01,4.863975e-01
0,4,30,4.464849e-01,-5.238878e-01,-7.253915e-01
0,4,31,-7.861503e-01,4.979074e-01,3.661365e-01
0,4,32,2.481355e-01,-9.005132e-01,-3.570781e-01
0,4,33,2.577040e-02,9.756138e-01,2.179761e-01
0,4,34,-4.045516e-01,8.804603e-01,2.472399e-01
0,4,35,-4.465884e-01,8.669464e-01,2.212753e-01
0,4,36,6.775461e-01,-5.733026e-01,-4.607119e-01
0,4,37,8.161661e-01,-4.842378e-01,3.152565e-01
0,4,38,-2.672463e-01,8.454467e-01,4.623844e-01
0,4,39,6.780659e-01,-1.266150e-01,-7.240133e-01
0,5,0,6.949348e-01,-6.191432e-01,-3.656875e-01
0,5,1,-4.395531e-01,8.288090e-01,3.462205e-01
0,5,2,-6.234840e-01,6.424800e-01,4.455190e-01
0,5,3,6.120861e-01,-7.585996e-01,-2.233323e-01
0,5,4,-1.048055e-02,9.998998e-01,9.511740e-03
0,5,5,8.991981e-01,-4.200292e-01,-1.225486e-01
0,5,6,-6.634859e-01,-4.321450e-02,7.469398e-01
0,5,7,-6.836557e-01,3.748981e-01,6.261520e-01
0,5,8,-2.302660e-01,4.478200e-01,8.639646e-01
0,5,9,5.346185e-01,-5.274175e-01,-6.603134e-01
0,5,10,5.821281e-01,-5.468458e-01,-6.017363e-01
0,5,11,6.374416e-01,-3.276015e-01,6.973848e-01
0,5,12,-4.702048e-01,5.506575e-01,6.896983e-01
0,5,13,1.158869e-01,-7.012089e-01,-7.034744e-01
0,5,14,5.014605e-01,-5.608680e-01,-6.587598e-01
0,5,15,7.077302e-01,-5.914247e-01,-3.864386e-01
0,5,16,8.148552e-01,-4.286092e-01,-3.902629e-01
0,5,17,-5.182923e-01,3.599737e-01,7.757525e-01
0,5,18,3.791281e-01,-7.421275e-01,-5.527283e-01
0,5,19,2.960945e-01,8.871603e-01,-3.539417e-01
0,5,20,5.912368e-01,-6.924234e-01,-4.135081e-01
0,5,21,6.632757e-01,-6.655206e-01,-3.422685e-01
0,5,22,2.694491e-01,3.440952e-01,8.994419e-01
0,5,23,-2.984779e-01,6.142832e-01,7.304568e-01
0,5,24,6.643919e-01,1.779275e-02,-7.471726e-01
0,5,25,-4.303020e-01,9.024715e-01,1.963013e-02
0,5,26,1.814827e-01,-6.540118e-01,-7.343927e-01
0,5,27,-3.516217e-02,7.752291e-01,6.307008e-01
0,5,28,5.420131e-01,-4.822252e-01,-6.882446e-01
0,5,29,-2.034128e-01,6.074627e-01,7.678621e-01
0,5,30,-4.415820e-01,4.824406e-01,7.564763e-01
0,5,31,2.436814e-01,-7.177922e-01,-6.522221e-01
0,5,32,-5.528142e-01,7.463832e-01,3.705518e-01
0,5,33,-6.387493e-01,5.803682e-01,5.051456e-01
0,5,34,6.610990e-01,-5.216785e-01,-5.392585e-01
0,5,35,-7.774789e-01,2.381343e-01,5.820813e-01
0,5,36,3.138704e-01,-6.439459e-01,-6.977242e-01
0,5,37,-9.546460e-01,2.950055e-01,-4.028287e-02
0,5,38,-8.164433e-01,4.630025e-01,3.450348e-01
0,5,39,6.857750e-01,-7.260513e-01,5.061788e-02
0,6,0,7.445343e-01,-5.929486e-01,-3.067258e-01
0,6,1,7.807731e-01,-5.318497e-01,-3.279166e-01
0,6,2,8.075629e-01,-4.965115e-01,-3.183055e-01
0,6,3,-3.332349e-01,8.938324e-01,3.000304e-01
0,6,4,-6.156810e-01,4.427623e-01,6.518424e-01
0,6,5,8.186017e-01,-5.391307e-01,-1.980640e-01
0,6,6,-4.511956e-01,6.348922e-01,6.271638e-01
0,6,7,3.211389e-01,-2.157936e-01,-9.221187e-01
0,6,8,-2.053479e-01,5.788436e-01,7.891593e-01
0,6,9,-5.292201e-01,8.300752e-01,1.757876e-01
0,6,10,3.297023e-01,-9.023205e-01,-2.776943e-01
0,6,11,-7.158380e-01,6.740475e-01,1.823073e-01
0,6,12,6.500852e-01,-2.226345e-01,-7.265144e-01
0,6,13,6.712759e-01,-3.931730e-01,-6.283340e-01
0,6,14,6.605109e-01,-6.512424e-01,-3.736424e-01
0,6,15,-4.472545e-01,4.659338e-01,7.634587e-01
0,6,16,-5.866077e-01,5.238086e-01,6.176698e-01
0,6,17,-5.856394e-01,5.256439e-01,6.170291e-01
0,6,18,3.513542e-01,-8.004686e-01,-4.855927e-01
0,6,19,2.561589e-01,-5.077467e-01,-8.225423e-01
0,6,20,-3.146787e-01,-7.747871e-01,-5.483450e-01
0,6,21,-6.262378e-01,5.910203e-01,5.084498e-01
0,6,22,5.743286e-01,9.165662e-02,-8.134776e-01
0,6,23,-7.065723e-01,4.696910e-01,5.292881e-01
0,6,24,2.404746e-01,-1.842287e-01,-9.530119e-01
0,6,25,6.487460e-01,-7.324449e-01,-2.065262e-01
0,6,26,6.846174e-01,-7.209743e-01,-1.072151e-01
0,6,27,9.871148e-02,-7.322282e-01,6.738678e-01
0,6,28,-1.533924e-01,9.697301e-01,1.899851e-01
0,6,29,5.526746e-01,-8.282602e-01,-9.238956e-02
0,6,30,-5.685134e-01,6.399080e-01,5.170206e-01
0,6,31,5.125686e-01,-8.277209e-01,-2.283671e-01
0,6,32,-6.970658e-01,6.969541e-01,1.683875e-01
0,6,33,6.990021e-01,-2.648121e-01,-6.642820e-01
0,6,34,5.795743e-01,-5.747462e-01,-5.777200e-01
0,6,35,-6.213394e-01,4.842448e-01,6.159906e-01
0,6,36,4.777547e-01,-8.313038e-01,-2.840499e-01
0,6,37,5.627103e-01,-6.436790e-01,-5.186853e-01
0,6,38,-5.202282e-01,6.604094e-01,5.414998e-01
0,6,39,7.216984e-01,-6.882609e-01,-7.381372e-02
0,7,0,-1.973948e-01,-6.631731e-01,-7.219673e-01
0,7,1,-3.585028e-01,7.790070e-01,5.144159e-01
0,7,2,6.289163e-01,-5.456930e-01,-5.537901e-01
0,7,3,-7.751485e-01,2.678557e-01,5.721871e-01
0,7,4,-1.944769e-01,1.561668e-01,9.683959e-01
0,7,5,7.311620e-01,-5.976367e-01,-3.289871e-01
0,7,6,5.333781e-01,-2.524868e-01,-8.073155e-01
0,7,7,3.252394e-01,-2.099651e-01,-9.220271e-01
