i,j,k,nx,ny,nz 
0,0,0,4.853404e-01,-7.770924e-01,-4.007145e-01
0,0,1,-5.947462e-01,6.591125e-01,4.602690e-01
0,0,2,-4.672900e-01,7.424202e-01,4.800545e-01
0,0,3,5.767582e-01,-6.614350e-01,-4.794306e-01
0,0,4,5.876928e-01,-6.745521e-01,-4.467623e-01
0,0,5,7.618479e-01,-4.823961e-01,-4.322983e-01
0,0,6,6.922865e-01,-3.120916e-01,-6.506444e-01
0,0,7,7.319314e-01,-4.662091e-01,-4.969160e-01
0,0,8,5.063295e-01,-4.562576e-01,-7.317510e-01
0,0,9,7.001873e-01,-5.524741e-01,-4.522280e-01
0,0,10,-4.367336e-01,7.040470e-01,5.599836e-01
0,0,11,-7.737330e-01,4.577112e-01,4.379929e-01
0,0,12,7.436334e-01,-3.758955e-01,-5.529122e-01
0,0,13,3.966819e-01,-7.335196e-01,-5.518989e-01
0,0,14,-4.163054e-01,6.813198e-01,6.020741e-01
0,0,15,4.869018e-01,-6.144345e-01,-6.208034e-01
0,0,16,5.673719e-01,-3.291780e-01,-7.548053e-01
0,0,17,6.206964e-01,-7.029716e-01,-3.472275e-01
0,0,18,-8.370003e-01,3.431389e-01,4.262466e-01
0,0,19,-6.503587e-01,6.239033e-01,4.333339e-01
0,0,20,3.733248e-01,-8.150756e-01,-4.430354e-01
0,0,21,4.562574e-01,-7.507876e-01,-4.776475e-01
0,0,22,-3.866199e-01,8.331513e-01,3.954541e-01
0,0,23,-4.861814e-01,7.233303e-01,4.903273e-01
0,0,24,-4.491563e-01,1.837769e-01,8.743481e-01
0,0,25,3.302300e-01,-8.966560e-01,-2.948834e-01
0,0,26,-1.156766e-01,6.899958e-01,7.145101e-01
0,0,27,-7.429289e-01,5.824078e-01,3.299361e-01
0,0,28,-2.706152e-01,8.556501e-01,4.411692e-01
0,0,29,3.139820e-01,-7.723022e-01,-5.522360e-01
0,0,30,5.533298e-01,-5.888117e-01,-5.891748e-01
0,0,31,-5.250146e-01,5.207939e-01,6.731518e-01
0,0,32,-1.343324e-01,7.829908e-01,6.073551e-01
0,0,33,3.417052e-01,-7.907995e-01,-5.078127e-01
0,0,34,-4.373369e-01,7.182894e-01,5.411069e-01
0,0,35,-1.358522e-01,7.658315e-01,6.285271e-01
0,0,36,-4.300708e-01,6.721159e-01,6.027432e-01
0,0,37,-5.603675e-01,6.642004e-01,4.947990e-01
0,0,38,-3.743787e-01,7.089866e-01,5.976442e-01
0,0,39,4.776998e-01,-3.810814e-01,-7.915680e-01
0,1,0,-6.553243e-01,6.787500e-01,3.314342e-01
0,1,1,6.481189e-01,-3.688864e-01,-6.662317e-01
0,1,2,-3.699711e-01,5.632414e-01,7.388372e-01
0,1,3,5.449142e-01,-3.743175e-01,-7.503032e-01
0,1,4,5.148738e-01,-3.065458e-01,-8.005840e-01
0,1,5,-5.555945e-01,6.050116e-01,5.703295e-01
0,1,6,-4.777967e-01,6.256251e-01,6.166876e-01
0,1,7,-7.279900e-01,4.324832e-01,5.319669e-01
0,1,8,4.554130e-01,-7.644887e-01,-4.562412e-01
0,1,9,-7.064417e-01,1.797474e-01,6.845662e-01
0,1,10,6.361208e-01,-7.266906e-01,-2.593668e-01
0,1,11,-5.370328e-01,6.211092e-01,5.708057e-01
0,1,12,4.322249e-01,-7.899255e-01,-4.349705e-01
0,1,13,6.239598e-01,-5.669059e-01,-5.378585e-01
0,1,14,-5.846450e-01,4.518707e-01,6.737976e-01
0,1,15,-3.284401e-01,5.248150e-01,7.853001e-01
0,1,16,-4.125739e-01,6.644502e-01,6.231282e-01
0,1,17,-6.953072e-01,4.973137e-01,5.188708e-01
0,1,18,-5.246605e-01,5.055107e-01,6.849747e-01
0,1,19,5.563526e-01,-7.185722e-01,-4.172838e-01
0,1,20,7.143233e-01,-6.621648e-01,-2.264511e-01
0,1,21,-4.930604e-01,5.486247e-01,6.752054e-01
0,1,22,-3.917233e-01,5.525904e-01,7.356607e-01
0,1,23,-2.722857e-01,5.940717e-01,7.569275e-01
0,1,24,6.144898e-01,-5.595291e-01,-5.561739e-01
0,1,25,4.093979e-01,-6.941611e-01,-5.920589e-01
0,1,26,-4.309573e-01,7.132127e-01,5.528142e-01
0,1,27,-4.270239e-01,8.200856e-01,3.809333e-01
0,1,28,-4.724785e-01,8.375472e-01,2.743699e-01
0,1,29,4.883411e-01,-7.345875e-01,-4.710671e-01
0,1,30,3.569138e-01,-6.688912e-01,-6.520714e-01
0,1,31,-4.582785e-01,5.346625e-01,7.100118e-01
0,1,32,-6.942408e-01,4.892040e-01,5.279291e-01
0,1,33,-2.707977e-01,7.922398e-01,5.468315e-01
0,1,34,4.382681e-01,-4.316753e-01,-7.884019e-01
0,1,35,5.864153e-01,-7.249509e-01,-3.613355e-01
0,1,36,-6.274247e-01,5.429685e-01,5.581429e-01
0,1,37,7.043087e-01,-6.278974e-01,-3.312010e-01
0,1,38,-3.033957e-01,8.095431e-01,5.025843e-01
0,1,39,5.887053e-01,-4.740480e-01,-6.547553e-01
0,2,0,-4.079094e-01,6.661074e-01,6.244285e-01
0,2,1,6.594264e-01,-5.306383e-01,-5.325222e-01
0,2,2,-5.330712e-01,6.945431e-01,4.831613e-01
0,2,3,4.975464e-01,-5.203366e-01,-6.940442e-01
0,2,4,8.451029e-01,-2.367589e-01,-4.793186e-01
0,2,5,4.912927e-01,-6.783465e-01,-5.463310e-01
0,2,6,-6.934411e-01,3.156642e-01,6.476847e-01
0,2,7,5.140559e-01,-5.615543e-01,-6.483852e-01
0,2,8,-4.972969e-01,6.800063e-01,5.387831e-01
0,2,9,-5.422737e-01,6.212311e-01,5.656953e-01
0,2,10,-6.118861e-01,6.491469e-01,4.518891e-01
