i,j,k,nx,ny,nz 
0,0,0,2.849806e-01,3.620562e-02,-9.578493e-01
0,0,1,-1.671392e-01,-5.077819e-03,9.859202e-01
0,0,2,1.808370e-01,-5.214681e-02,-9.821297e-01
0,0,3,2.780985e-01,1.439715e-03,-9.605515e-01
0,0,4,1.896687e-01,-8.322203e-02,-9.783148e-01
0,0,5,2.596055e-01,-6.032835e-03,-9.656959e-01
0,0,6,2.059514e-01,3.033921e-02,-9.780918e-01
0,0,7,-5.455117e-02,-2.516570e-02,9.981938e-01
0,0,8,2.249860e-02,1.325591e-01,-9.909197e-01
0,0,9,-1.101916e-01,-6.583260e-02,9.917277e-01
0,0,10,-6.735742e-02,7.103075e-03,9.977036e-01
0,0,11,-1.569749e-01,-6.807199e-02,9.852538e-01
0,0,12,-5.915700e-02,3.984658e-02,9.974531e-01
0,0,13,2.588143e-01,-1.610479e-01,-9.524068e-01
0,0,14,-1.064978e-02,1.861883e-01,9.824564e-01
0,0,15,-1.504670e-01,-2.107738e-02,9.883903e-01
0,0,16,2.062694e-01,-6.411470e-02,-9.763925e-01
0,0,17,1.919863e-01,-1.776116e-01,-9.651919e-01
0,0,18,8.086251e-02,-2.627295e-01,-9.614751e-01
0,0,19,1.901426e-01,-4.697081e-02,-9.806322e-01
0,0,20,1.542505e-01,-1.867838e-01,-9.702157e-01
0,0,21,-1.605351e-01,7.377128e-02,9.842694e-01
0,0,22,-1.993639e-01,2.611680e-02,9.795774e-01
0,0,23,1.539230e-01,-2.069180e-01,-9.661742e-01
0,0,24,-3.278322e-02,-1.495358e-01,-9.882127e-01
0,0,25,-5.828105e-02,-1.467790e-01,-9.874509e-01
0,0,26,-1.055180e-01,1.276849e-01,9.861858e-01
0,0,27,-5.125157e-02,3.411425e-02,9.981029e-01
0,0,28,6.452027e-03,4.459987e-02,-9.989841e-01
0,0,29,7.824229e-02,-4.080302e-02,-9.960990e-01
0,0,30,7.133177e-02,1.403222e-02,-9.973539e-01
0,0,31,-1.201818e-01,2.491066e-01,9.609902e-01
0,0,32,5.251794e-02,-1.864070e-01,-9.810679e-01
0,0,33,1.481821e-01,-1.204777e-01,-9.815942e-01
0,0,34,-1.149918e-02,-2.685923e-02,-9.995731e-01
0,0,35,7.018617e-02,-9.518120e-02,-9.929826e-01
0,0,36,2.064722e-02,-7.932747e-03,-9.997554e-01
0,0,37,-2.101919e-02,6.943468e-03,9.997550e-01
0,0,38,1.286496e-01,-3.363108e-02,-9.911197e-01
0,0,39,2.002984e-01,4.736231e-02,-9.785895e-01
0,1,0,-1.744871e-01,4.036312e-02,9.838318e-01
0,1,1,3.034207e-01,5.042191e-03,-9.528434e-01
0,1,2,2.569636e-01,-2.891496e-02,-9.659884e-01
0,1,3,1.825919e-01,8.280120e-02,-9.796960e-01
0,1,4,-1.673523e-01,-2.086022e-02,9.856765e-01
0,1,5,1.494989e-01,-4.226342e-02,-9.878582e-01
0,1,6,-2.074300e-01,8.626660e-02,9.744387e-01
0,1,7,-2.832349e-01,3.874203e-02,9.582677e-01
0,1,8,1.829278e-01,-3.734186e-02,-9.824169e-01
0,1,9,-1.204906e-01,1.216352e-01,9.852344e-01
0,1,10,1.495735e-01,-1.785698e-01,-9.724919e-01
0,1,11,3.228995e-01,-1.779978e-01,-9.295444e-01
0,1,12,-1.951984e-01,3.542632e-03,9.807574e-01
0,1,13,-1.205099e-01,2.253042e-01,9.668068e-01
0,1,14,-1.742856e-01,2.241896e-01,9.588345e-01
0,1,15,-2.597141e-01,4.995995e-02,9.643923e-01
0,1,16,1.912256e-01,7.972347e-02,-9.783031e-01
0,1,17,1.916137e-02,2.562348e-02,-9.994880e-01
0,1,18,-1.351374e-02,4.750093e-02,9.987798e-01
0,1,19,-6.313107e-02,1.209963e-02,9.979319e-01
0,1,20,-1.150568e-02,3.481535e-02,9.993275e-01
0,1,21,1.285513e-01,-1.922829e-01,-9.728833e-01
0,1,22,-1.567895e-01,1.567677e-01,9.751107e-01
0,1,23,2.300544e-01,-1.501273e-01,-9.615283e-01
0,1,24,1.335898e-01,-1.414166e-01,-9.808951e-01
0,1,25,1.659347e-01,-1.312308e-01,-9.773659e-01
0,1,26,1.490386e-01,-1.331191e-02,-9.887418e-01
0,1,27,-1.137273e-01,-2.929865e-02,9.930799e-01
0,1,28,-1.971901e-01,6.112303e-02,9.784580e-01
0,1,29,-2.297623e-02,-7.844030e-02,-9.966540e-01
0,1,30,2.856222e-03,-1.217439e-01,-9.925574e-01
0,1,31,1.562638e-03,-2.836659e-01,-9.589219e-01
0,1,32,-2.061057e-02,1.850527e-01,9.825124e-01
0,1,33,-5.476107e-02,2.244238e-01,9.729518e-01
0,1,34,1.756684e-01,-7.907770e-02,-9.812682e-01
0,1,35,-2.055044e-01,2.354768e-02,9.783729e-01
0,1,36,-1.695664e-01,2.124324e-01,9.623511e-01
0,1,37,-5.716451e-02,2.797476e-02,9.979728e-01
0,1,38,4.251685e-02,1.055203e-01,-9.935078e-01
0,1,39,2.402921e-01,-6.328520e-03,-9.706800e-01
0,2,0,1.573123e-01,7.747991e-02,-9.845048e-01
0,2,1,2.302873e-01,1.517730e-01,-9.612142e-01
0,2,2,-6.134135e-02,-1.177760e-01,9.911438e-01
0,2,3,1.621700e-01,4.762534e-02,-9.856129e-01
0,2,4,8.132215e-02,-8.403476e-02,-9.931389e-01
0,2,5,-1.801283e-01,6.058118e-02,9.817758e-01
0,2,6,-2.510757e-01,-1.193443e-01,9.605821e-01
0,2,7,-1.485713e-01,2.613540e-02,9.885563e-01
0,2,8,1.129666e-01,3.529865e-02,-9.929716e-01
0,2,9,-2.809789e-01,5.046837e-02,9.583860e-01
0,2,10,-2.330839e-01,1.136140e-01,9.657969e-01
0,2,11,1.945954e-01,-4.265930e-02,-9.799555e-01
0,2,12,-1.250576e-01,1.606249e-02,9.920194e-01
0,2,13,-9.195494e-02,1.090625e-01,9.897725e-01
0,2,14,2.158649e-01,-1.459066e-01,-9.654603e-01
0,2,15,2.686108e-01,-5.758064e-02,-9.615262e-01
0,2,16,-2.389285e-01,5.594332e-02,9.694243e-01
0,2,17,-8.999300e-02,6.728941e-02,9.936666e-01
0,2,18,-3.398778e-02,1.504540e-01,9.880326e-01
0,2,19,7.065268e-02,-9.628278e-02,-9.928433e-01
0,2,20,-1.626850e-01,8.647570e-02,9.828812e-01
0,2,21,-2.236178e-01,2.698198e-01,9.365855e-01
0,2,22,-3.248381e-01,1.837850e-01,9.277410e-01
0,2,23,-1.300478e-01,1.959211e-01,9.719581e-01
0,2,24,-1.626663e-01,1.255273e-01,9.786637e-01
0,2,25,1.957913e-01,-1.929828e-01,-9.614694e-01
0,2,26,-2.427293e-01,9.205631e-02,9.657164e-01
0,2,27,-1.669799e-01,-7.029419e-03,9.859352e-01
0,2,28,-1.271337e-01,-3.367017e-02,9.913139e-01
0,2,29,-2.657780e-01,9.110929e-02,9.597193e-01
0,2,30,8.522353e-02,-3.391411e-02,-9.957845e-01
0,2,31,1.649849e-01,-2.686895e-01,-9.489921e-01
0,2,32,-2.382457e-01,1.742351e-01,9.554481e-01
0,2,33,1.393961e-01,-1.051152e-01,-9.846418e-01
0,2,34,-1.698639e-01,4.093834e-02,9.846168e-01
0,2,35,-4.297996e-02,2.387968e-02,9.987905e-01
0,2,36,7.079221e-03,-1.367385e-01,-9.905819e-01
0,2,37,-5.201031e-02,8.669203e-02,9.948766e-01
0,2,38,-9.126322e-02,1.085945e-01,9.898880e-01
0,2,39,-2.156170e-01,1.255278e-01,9.683760e-01
0,3,0,1.328453e-01,-8.884462e-02,-9.871468e-01
0,3,1,-1.686166e-01,-9.673461e-02,9.809235e-01
0,3,2,-1.587657e-01,-9.342167e-02,9.828865e-01
0,3,3,5.399440e-03,-6.372834e-02,-9.979527e-01
0,3,4,1.517814e-02,-1.372736e-01,-9.904169e-01
0,3,5,6.404050e-03,-1.096917e-01,9.939450e-01
0,3,6,1.810434e-01,1.782701e-01,-9.671831e-01
0,3,7,-1.055413e-01,-1.357123e-01,9.851108e-01
0,3,8,1.916601e-01,3.700397e-02,-9.807635e-01
0,3,9,2.740144e-01,1.170852e-01,-9.545717e-01
0,3,10,5.943835e-02,-2.688950e-02,-9.978697e-01
0,3,11,1.297464e-01,-2.085033e-01,-9.693772e-01
0,3,12,-1.297429e-01,-6.913271e-02,-9.891347e-01
0,3,13,7.985875e-02,-6.860026e-02,-9.944429e-01
0,3,14,-2.631160e-01,-3.541938e-02,9.641138e-01
0,3,15,1.203173e-01,-2.522377e-02,-9.924150e-01
0,3,16,-1.298347e-01,1.252110e-01,9.835981e-01
0,3,17,2.674190e-01,-8.055094e-02,-9.602076e-01
0,3,18,-2.469556e-01,1.703964e-02,9.688770e-01
0,3,19,-1.232043e-01,-1.618029e-02,9.922494e-01
0,3,20,-1.702919e-01,-1.637135e-01,9.716988e-01
0,3,21,1.833165e-01,-6.772620e-02,-9.807182e-01
0,3,22,1.142195e-01,-1.356051e-01,-9.841571e-01
0,3,23,-1.636251e-01,3.038304e-01,9.385701e-01
0,3,24,2.673412e-01,-2.470128e-01,-9.314040e-01
0,3,25,2.729988e-01,-2.514046e-01,-9.285835e-01
0,3,26,-1.963327e-01,2.753667e-02,9.801506e-01
0,3,27,-2.307242e-01,1.550435e-01,9.605872e-01
0,3,28,-2.751877e-01,4.545108e-02,9.603155e-01
0,3,29,3.205324e-01,-1.417308e-01,-9.365743e-01
0,3,30,-2.987233e-01,-2.154174e-02,9.540966e-01
0,3,31,-1.967212e-01,1.864404e-01,9.625699e-01
0,3,32,2.939671e-01,-1.203562e-01,-9.482076e-01
0,3,33,-8.650803e-02,1.963933e-01,9.767016e-01
0,3,34,1.910259e-01,-8.116739e-02,-9.782234e-01
