i,j,k,nx,ny,nz 
0,0,0,-1.819126e-01,4.971939e-01,-8.483549e-01
0,0,1,6.719644e-01,-2.358264e-01,7.020326e-01
0,0,2,8.296884e-01,3.252944e-01,-4.536527e-01
0,0,3,-9.929898e-01,1.149463e-01,2.754331e-02
0,0,4,-8.620417e-01,-4.625360e-01,2.072305e-01
0,0,5,8.177519e-01,2.742028e-01,-5.060580e-01
0,0,6,7.069551e-01,1.416729e-01,-6.929237e-01
0,0,7,-5.532067e-01,3.078641e-01,7.740685e-01
0,0,8,7.574214e-01,5.707017e-01,3.171946e-01
0,0,9,-7.613583e-01,2.854343e-01,-5.821176e-01
0,0,10,-7.108687e-01,-3.848205e-01,5.887095e-01
0,0,11,7.536703e-01,-1.060927e-01,-6.486335e-01
0,0,12,-7.639404e-01,-5.712149e-01,3.001810e-01
0,0,13,6.840243e-01,-5.988555e-01,4.165127e-01
0,0,14,-5.609811e-01,7.402986e-01,-3.704837e-01
0,0,15,-3.467688e-02,9.896185e-01,-1.394728e-01
0,0,16,1.394666e-01,-8.379944e-01,5.275552e-01
0,0,17,-8.476776e-02,-4.151558e-01,-9.057925e-01
0,0,18,-4.335059e-01,8.867122e-01,-1.606676e-01
0,0,19,5.621982e-01,-5.393307e-01,6.269415e-01
0,0,20,5.347034e-01,-7.523153e-01,3.848557e-01
0,0,21,4.611737e-01,-6.304436e-01,-6.243875e-01
0,0,22,-8.596140e-01,-2.419150e-01,-4.500454e-01
0,0,23,-5.497848e-01,-4.883535e-01,6.776780e-01
0,0,24,-7.794500e-01,5.063388e-01,-3.688885e-01
0,0,25,-1.031916e-01,9.439353e-01,-3.135884e-01
0,0,26,-6.203272e-01,-5.904337e-01,5.163160e-01
0,0,27,5.789794e-01,6.238513e-01,5.249690e-01
0,0,28,5.170418e-01,-7.837516e-01,3.440949e-01
0,0,29,6.444339e-01,-6.940917e-01,-3.208453e-01
0,0,30,1.793315e-01,-7.911634e-01,-5.847227e-01
0,0,31,-4.371560e-01,5.564624e-01,7.065722e-01
0,0,32,-4.811378e-01,-7.419927e-01,4.668546e-01
0,0,33,-7.087308e-01,2.831514e-01,6.461624e-01
0,0,34,-4.504771e-01,4.666726e-01,7.611091e-01
0,0,35,3.987282e-01,-7.132837e-01,-5.764046e-01
0,0,36,-1.986427e-01,-4.203550e-01,-8.853489e-01
0,0,37,7.152794e-01,-1.459778e-01,6.834221e-01
0,0,38,7.951807e-01,4.969598e-02,6.043327e-01
0,0,39,4.468190e-01,7.905229e-02,8.911249e-01
0,1,0,-6.560779e-01,5.820609e-01,-4.803821e-01
0,1,1,-5.701967e-01,1.845003e-01,-8.005219e-01
0,1,2,-2.560323e-01,5.951258e-01,7.617563e-01
0,1,3,-3.522120e-02,4.343106e-01,-9.000743e-01
0,1,4,-7.537544e-01,-1.487219e-01,-6.401063e-01
0,1,5,-5.353844e-01,7.900125e-01,2.987370e-01
0,1,6,-7.595927e-01,5.036238e-01,4.115605e-01
0,1,7,-6.078835e-02,4.630183e-01,8.842617e-01
0,1,8,-6.309221e-01,-7.618977e-01,-1.464552e-01
0,1,9,-2.507196e-01,8.237211e-03,-9.680247e-01
0,1,10,-7.318425e-01,-6.627622e-01,-1.585961e-01
0,1,11,9.638051e-01,2.507456e-01,-9.058919e-02
0,1,12,5.649436e-01,-6.443414e-01,-5.154250e-01
0,1,13,5.577531e-01,6.962604e-01,-4.518107e-01
0,1,14,7.490263e-01,-6.621261e-01,2.342169e-02
0,1,15,-6.793514e-01,5.728603e-01,4.585988e-01
0,1,16,-5.959017e-02,-4.282436e-01,-9.016964e-01
