i,j,k,nx,ny,nz 
0,0,0,5.783483e-01,-8.157898e-01,-5.320291e-04
0,0,1,-6.223252e-01,6.928985e-01,3.641471e-01
0,0,2,3.756297e-01,-4.727416e-01,-7.971309e-01
0,0,3,-5.492970e-01,2.397896e-01,8.004835e-01
0,0,4,6.378361e-01,-5.479372e-01,-5.412300e-01
0,0,5,-5.031593e-01,5.326171e-01,6.805511e-01
0,0,6,6.336121e-01,-3.012023e-01,-7.126099e-01
0,0,7,5.938293e-01,-5.397816e-01,-5.966595e-01
0,0,8,-5.735874e-01,4.108613e-01,7.086540e-01
0,0,9,-7.451717e-01,6.135223e-01,2.613610e-01
0,0,10,-6.173257e-01,5.850761e-01,5.259229e-01
0,0,11,-8.195159e-01,4.133330e-01,3.969251e-01
0,0,12,6.591093e-01,-4.527984e-01,-6.004570e-01
0,0,13,-6.736833e-01,1.929568e-01,7.133853e-01
0,0,14,-5.413131e-01,5.761950e-01,6.123557e-01
0,0,15,7.064340e-01,-4.491671e-01,-5.469917e-01
0,0,16,-9.154533e-01,-1.861313e-01,3.567918e-01
0,0,17,-3.875854e-01,9.215160e-01,2.420251e-02
0,0,18,-7.007416e-01,6.796600e-01,2.168490e-01
0,0,19,-5.761499e-01,8.106478e-01,1.044105e-01
0,0,20,7.416532e-01,-6.180041e-01,-2.608092e-01
0,0,21,3.554298e-01,-6.341516e-01,-6.866742e-01
0,0,22,8.952857e-01,-1.472859e-01,-4.204408e-01
0,0,23,-7.699942e-01,5.443912e-01,3.327870e-01
0,0,24,5.809683e-01,-8.139258e-01,-7.907252e-04
0,0,25,-5.364429e-01,5.229410e-01,6.623909e-01
0,0,26,4.480221e-01,-7.449055e-01,-4.943602e-01
0,0,27,5.667647e-01,-7.765020e-01,-2.753588e-01
0,0,28,-4.000697e-02,-7.662979e-01,-6.412386e-01
0,0,29,1.275741e-01,-8.935780e-01,-4.303990e-01
0,0,30,2.181528e-02,-7.043806e-01,-7.094872e-01
0,0,31,-8.302541e-01,3.271341e-01,4.512887e-01
0,0,32,6.526652e-01,-6.400697e-01,-4.053874e-01
0,0,33,-4.628853e-01,6.627263e-01,5.886688e-01
0,0,34,-1.985673e-01,3.571551e-01,9.126945e-01
0,0,35,8.586480e-01,-2.436521e-01,-4.509515e-01
0,0,36,9.308146e-01,-3.650687e-01,-1.757987e-02
0,0,37,3.243624e-01,-9.316551e-01,-1.637309e-01
0,0,38,3.735176e-01,-4.982083e-01,-7.824788e-01
0,0,39,6.911321e-01,-2.963726e-01,-6.591659e-01
0,1,0,8.308011e-01,-2.415204e-01,-5.014354e-01
0,1,1,9.700951e-01,-1.704058e-01,-1.728507e-01
0,1,2,-6.611287e-01,3.728514e-01,6.510689e-01
0,1,3,-8.386574e-01,3.993170e-01,3.704047e-01
0,1,4,6.833553e-01,-3.291085e-01,-6.517001e-01
0,1,5,-3.672971e-01,5.171568e-01,7.730729e-01
0,1,6,-4.400332e-01,6.785792e-01,5.881335e-01
0,1,7,7.154132e-01,-2.704562e-01,-6.442339e-01
0,1,8,-1.955477e-01,6.765847e-01,7.099255e-01
0,1,9,6.248071e-01,-6.706573e-01,-3.997936e-01
0,1,10,6.858909e-01,-3.298749e-01,-6.486419e-01
0,1,11,4.133545e-01,-8.302124e-01,-3.740126e-01
0,1,12,-9.778939e-01,-1.569469e-01,1.381706e-01
0,1,13,4.636872e-01,-8.216339e-01,-3.315296e-01
0,1,14,8.258566e-01,-3.859456e-01,-4.111045e-01
0,1,15,7.050712e-01,-6.821463e-01,-1.937807e-01
0,1,16,7.305937e-01,-6.805918e-01,5.502360e-02
0,1,17,3.714377e-01,-7.203527e-01,-5.857696e-01
0,1,18,7.412108e-01,-6.086570e-01,-2.830959e-01
0,1,19,7.552780e-01,-6.239580e-01,-2.005782e-01
0,1,20,-7.966236e-01,5.030925e-01,3.350951e-01
0,1,21,-4.856283e-01,6.043105e-01,6.316439e-01
0,1,22,7.423911e-01,3.730537e-01,-5.564947e-01
