i,j,k,nx,ny,nz 
0,0,0,6.535992e-01,-3.123532e-01,-6.893791e-01
0,0,1,7.679986e-01,-4.214193e-01,-4.822696e-01
0,0,2,-4.112338e-01,3.611725e-01,8.369236e-01
0,0,3,-4.546111e-01,3.875394e-01,8.019613e-01
0,0,4,9.413009e-01,-3.116773e-01,1.296530e-01
0,0,5,4.970358e-01,5.090611e-01,-7.027177e-01
0,0,6,6.806923e-01,-5.628691e-01,-4.688672e-01
0,0,7,2.794755e-01,-9.400016e-01,-1.956794e-01
0,0,8,1.331371e-01,-7.271520e-01,-6.734423e-01
0,0,9,5.390147e-01,-6.805178e-01,-4.963453e-01
0,0,10,-6.073929e-01,5.058175e-01,6.125541e-01
0,0,11,3.061893e-01,-3.642710e-01,-8.795196e-01
0,0,12,-6.171171e-01,6.570237e-01,4.329968e-01
0,0,13,7.143079e-01,-6.329621e-01,-2.985351e-01
0,0,14,-6.996679e-01,7.123051e-01,5.555384e-02
0,0,15,5.135535e-01,-5.959893e-01,-6.173003e-01
0,0,16,-3.909868e-01,9.104780e-01,1.347555e-01
0,0,17,5.410179e-01,-5.359984e-01,-6.480782e-01
0,0,18,6.996758e-01,-4.548537e-01,-5.509645e-01
0,0,19,5.443936e-01,-4.511450e-01,-7.071802e-01
0,0,20,4.478107e-01,-5.995895e-01,-6.632933e-01
0,0,21,-3.031951e-01,-4.976556e-01,8.126571e-01
0,0,22,3.893593e-01,-4.593263e-01,-7.983851e-01
0,0,23,3.973465e-01,-5.730183e-01,-7.167746e-01
0,0,24,-4.018235e-01,5.513491e-01,7.311306e-01
0,0,25,6.723821e-01,-5.741599e-01,-4.671645e-01
0,0,26,-7.616797e-01,4.998895e-01,4.122554e-01
0,0,27,-6.469948e-01,1.729729e-01,7.426157e-01
0,0,28,6.621747e-01,-7.125372e-01,-2.319815e-01
0,0,29,4.289921e-01,-7.799835e-01,-4.556222e-01
0,0,30,-4.857512e-01,4.888915e-01,7.245902e-01
0,0,31,5.094329e-01,-7.358224e-01,-4.461428e-01
0,0,32,-6.639148e-01,6.740253e-01,3.238937e-01
0,0,33,7.580081e-01,-1.958989e-01,-6.221313e-01
0,0,34,7.126918e-01,-5.954311e-01,-3.708533e-01
0,0,35,5.563331e-01,-8.288629e-01,-5.899053e-02
0,0,36,-6.375574e-01,5.479752e-01,5.415199e-01
0,0,37,-7.921751e-01,5.076640e-01,3.387270e-01
0,0,38,6.152566e-01,-2.441471e-01,-7.495675e-01
0,0,39,8.222592e-01,-4.184799e-01,-3.856998e-01
