i,j,k,nx,ny,nz 
0,0,0,4.397340e-01,-3.687739e-01,-8.189260e-01
0,0,1,7.495174e-01,-6.440765e-01,-1.529350e-01
0,0,2,6.476279e-01,-9.740645e-02,-7.557050e-01
0,0,3,-6.231296e-01,3.407803e-01,7.039732e-01
0,0,4,-6.375653e-01,5.801084e-01,5.069366e-01
0,0,5,5.500504e-01,-7.888067e-01,-2.742782e-01
0,0,6,7.129400e-01,-6.446053e-01,-2.760446e-01
0,0,7,-5.546406e-01,5.033791e-01,6.625581e-01
0,0,8,3.781138e-01,-6.762599e-01,-6.322203e-01
0,0,9,9.480155e-01,-1.661859e-01,-2.713833e-01
0,0,10,-5.356550e-01,5.306535e-01,6.568719e-01
0,0,11,7.525371e-01,-5.768167e-01,-3.177583e-01
0,0,12,-5.656339e-01,6.776079e-01,4.700062e-01
0,0,13,6.682047e-01,-6.520664e-01,-3.582065e-01
0,0,14,4.156939e-01,-8.151091e-01,-4.034796e-01
0,0,15,-4.052671e-01,9.136288e-01,-3.226378e-02
0,0,16,7.028535e-01,-6.617013e-01,-2.610523e-01
0,0,17,-3.166461e-02,-6.970911e-01,-7.162830e-01
0,0,18,1.080916e-01,3.891459e-01,9.148124e-01
0,0,19,2.811336e-01,-5.197829e-01,-8.067154e-01
0,0,20,-4.605144e-01,7.387529e-01,4.921084e-01
0,0,21,3.156757e-01,-6.988760e-01,-6.418109e-01
0,0,22,-4.214411e-01,3.199588e-01,8.485363e-01
0,0,23,-7.997997e-02,9.474053e-01,3.098812e-01
0,0,24,6.710053e-01,-6.033520e-01,-4.309503e-01
0,0,25,-5.547155e-01,5.932732e-01,5.833674e-01
0,0,26,8.686790e-01,-4.891422e-01,7.833727e-02
0,0,27,4.619917e-01,-8.502873e-01,-2.521411e-01
0,0,28,-6.596592e-01,6.321885e-01,4.064326e-01
0,0,29,6.391456e-01,-4.133956e-01,-6.485345e-01
0,0,30,8.171776e-01,-4.727131e-01,-3.297925e-01
0,0,31,-6.086363e-01,6.920706e-01,3.880724e-01
0,0,32,4.734409e-01,-7.759299e-01,-4.168771e-01
0,0,33,5.170151e-01,-6.450879e-01,-5.626340e-01
0,0,34,3.197163e-01,-6.431430e-01,-6.958079e-01
0,0,35,-8.118782e-01,3.688935e-01,4.525167e-01
0,0,36,4.759707e-01,-6.724025e-01,-5.668570e-01
