i,j,k,nx,ny,nz 
0,0,0,-2.978109e-01,6.691277e-01,6.808648e-01
0,0,1,-7.412278e-01,5.379644e-01,4.014669e-01
0,0,2,5.519624e-01,-7.493191e-01,-3.658666e-01
0,0,3,5.880372e-01,-5.190493e-01,-6.203225e-01
0,0,4,4.017370e-02,4.427220e-01,8.957585e-01
0,0,5,2.717490e-01,-2.888197e-01,-9.180063e-01
0,0,6,3.585397e-01,-9.129385e-01,-1.949169e-01
0,0,7,-6.392818e-01,4.970629e-01,5.867259e-01
0,0,8,6.134084e-01,-2.879543e-01,-7.353996e-01
0,0,9,8.490803e-01,-2.027700e-01,-4.877980e-01
0,0,10,-4.822871e-01,6.976085e-01,5.298505e-01
0,0,11,4.139542e-01,-4.187813e-01,-8.082476e-01
0,0,12,-3.928936e-01,5.093622e-01,7.656270e-01
0,0,13,3.647515e-01,-5.430158e-01,-7.563665e-01
0,0,14,3.316942e-01,-8.634235e-01,-3.801036e-01
0,0,15,-7.656851e-01,6.100630e-01,2.038366e-01
0,0,16,5.931217e-01,-3.880244e-01,-7.054386e-01
0,0,17,1.325136e-01,7.728309e-01,6.206227e-01
0,0,18,-4.944435e-01,-6.318915e-01,-5.968574e-01
0,0,19,-4.416241e-01,5.915679e-01,6.745484e-01
0,0,20,-5.995250e-01,5.992015e-01,5.305915e-01
0,0,21,4.838863e-01,-5.595330e-01,-6.728869e-01
0,0,22,-7.142033e-02,9.748632e-01,2.110470e-01
0,0,23,6.365100e-01,-7.621097e-01,1.185068e-01
0,0,24,-6.627045e-01,7.348597e-01,1.442359e-01
0,0,25,5.470488e-01,-5.143877e-01,-6.604112e-01
0,0,26,-6.273832e-01,6.524318e-01,4.251154e-01
0,0,27,4.748480e-01,-7.729086e-01,-4.208703e-01
0,0,28,6.442250e-01,-5.060769e-01,-5.734635e-01
0,0,29,6.500471e-01,-2.909584e-01,-7.019843e-01
0,0,30,4.147960e-01,-9.049521e-01,-9.490001e-02
0,0,31,5.732372e-01,-4.724145e-01,-6.694950e-01
0,0,32,2.720901e-01,-4.816814e-01,-8.330366e-01
0,0,33,-6.888893e-01,4.734101e-01,5.489211e-01
0,0,34,4.310613e-01,-7.556474e-01,-4.931360e-01
0,0,35,-5.604214e-01,1.384210e-01,8.165583e-01
0,0,36,-3.979291e-01,7.867372e-01,4.719079e-01
0,0,37,-6.918026e-01,5.011048e-01,5.199070e-01
0,0,38,4.991666e-01,-4.713597e-01,-7.270851e-01
0,0,39,-6.687928e-01,6.013603e-01,4.371293e-01
0,1,0,5.870444e-02,7.357073e-01,6.747507e-01
0,1,1,2.850227e-01,-8.807071e-01,-3.783081e-01
0,1,2,-6.468900e-01,5.955069e-01,4.763453e-01
0,1,3,-4.142615e-01,7.412407e-01,5.281568e-01
0,1,4,-5.501139e-01,1.224428e-01,8.260644e-01
0,1,5,7.301912e-01,-1.638026e-01,-6.633171e-01
0,1,6,-5.972196e-01,6.266918e-01,5.005857e-01
0,1,7,-4.298194e-01,8.469802e-01,3.128575e-01
0,1,8,5.786250e-01,-5.643213e-01,-5.888417e-01
0,1,9,-2.669976e-01,4.844785e-01,8.330623e-01
0,1,10,7.376575e-01,-6.329691e-01,-2.349713e-01
0,1,11,4.601908e-01,-2.348694e-01,-8.561897e-01
0,1,12,-5.445671e-01,2.144973e-01,8.108252e-01
0,1,13,-6.644061e-01,3.328172e-01,6.691766e-01
0,1,14,7.381217e-01,-5.245729e-01,-4.242636e-01
0,1,15,-7.667763e-01,6.364938e-01,8.324514e-02
0,1,16,-7.707106e-01,3.190247e-01,5.515690e-01
0,1,17,5.393390e-01,5.912902e-01,5.995743e-01
0,1,18,2.852316e-01,7.557337e-01,5.894994e-01
0,1,19,4.028970e-01,-4.545059e-01,-7.944170e-01
0,1,20,5.856827e-01,-6.131284e-01,-5.301409e-01
0,1,21,7.924391e-01,-1.653882e-01,-5.871006e-01
0,1,22,-8.432390e-01,3.606904e-01,3.985605e-01
0,1,23,-1.096344e-01,9.839684e-01,1.406645e-01
