i,j,k,nx,ny,nz 
0,0,0,2.909024e-01,-8.412091e-01,-4.557883e-01
0,0,1,6.146932e-01,-5.006099e-01,-6.095424e-01
0,0,2,-4.100757e-01,8.473879e-01,3.373005e-01
0,0,3,4.858439e-01,-8.308331e-01,-2.714262e-01
0,0,4,-6.920635e-01,5.694189e-01,4.436329e-01
0,0,5,4.287884e-01,-7.840092e-01,-4.488542e-01
0,0,6,-6.939575e-01,5.511666e-01,4.632908e-01
0,0,7,-6.113975e-01,5.399408e-01,5.784955e-01
0,0,8,7.166068e-01,-6.594443e-01,-2.271737e-01
0,0,9,-3.899554e-01,6.230711e-01,6.780244e-01
0,0,10,7.439728e-01,-3.870520e-01,-5.446973e-01
0,0,11,7.807103e-01,-5.474393e-01,-3.013332e-01
0,0,12,-6.006191e-01,4.987918e-01,6.248707e-01
0,0,13,-6.827519e-01,4.689330e-01,5.603139e-01
0,0,14,3.137740e-01,-7.554022e-01,-5.752507e-01
0,0,15,-4.068126e-01,5.926008e-01,6.952178e-01
0,0,16,-6.967088e-01,4.831406e-01,5.302565e-01
0,0,17,-5.826712e-01,6.822535e-01,4.416158e-01
0,0,18,6.306106e-01,-5.857426e-01,-5.091521e-01
0,0,19,-5.389366e-01,5.711829e-01,6.191102e-01
0,0,20,-6.229658e-01,2.998282e-01,7.225072e-01
0,0,21,-6.370569e-01,4.183870e-01,6.473877e-01
0,0,22,6.921386e-01,-4.513418e-01,-5.632360e-01
0,0,23,6.016256e-01,-3.058915e-01,-7.378869e-01
0,0,24,-4.891666e-01,6.561220e-01,5.746477e-01
0,0,25,-6.063708e-01,7.589061e-01,2.374362e-01
0,0,26,-7.826251e-01,6.168307e-01,-8.377222e-02
0,0,27,5.898075e-01,-6.828755e-01,-4.310546e-01
0,0,28,-1.905661e-01,7.656036e-01,6.144394e-01
0,0,29,5.593284e-01,-3.405504e-01,-7.557627e-01
0,0,30,-9.315981e-01,1.041767e-01,3.482415e-01
0,0,31,4.828551e-01,-5.661414e-01,-6.680830e-01
0,0,32,-6.648365e-01,4.510808e-01,5.954146e-01
0,0,33,-6.836165e-01,5.373301e-01,4.939078e-01
0,0,34,3.642195e-01,-7.179216e-01,-5.932392e-01
0,0,35,3.109999e-01,-1.197135e-01,-9.428403e-01
0,0,36,6.321928e-01,-4.352365e-01,-6.410159e-01
0,0,37,6.599792e-01,-6.192982e-01,-4.253201e-01
0,0,38,-6.515189e-01,6.423302e-01,4.036521e-01
0,0,39,-7.547402e-01,4.586006e-01,4.690977e-01
0,1,0,-7.694844e-01,4.406846e-01,4.622670e-01
0,1,1,6.290621e-01,-6.530738e-01,-4.216343e-01
0,1,2,-5.623545e-01,4.866605e-01,6.685200e-01
0,1,3,6.772184e-01,-4.240389e-01,-6.013038e-01
0,1,4,6.689440e-01,-5.295862e-01,-5.215864e-01
0,1,5,-5.914373e-01,5.770139e-01,5.632555e-01
0,1,6,-4.377318e-01,8.214066e-01,3.656255e-01
0,1,7,7.205133e-01,-5.964460e-01,-3.537129e-01
0,1,8,-8.399649e-01,3.697077e-01,3.972092e-01
0,1,9,4.881804e-01,-4.482459e-01,-7.488361e-01
0,1,10,6.996150e-01,-2.528351e-01,-6.682913e-01
0,1,11,-7.697024e-01,5.387997e-01,3.424224e-01
0,1,12,-6.165544e-01,6.052821e-01,5.034821e-01
0,1,13,6.997139e-01,-5.472126e-01,-4.593025e-01
0,1,14,5.511066e-01,-7.704260e-01,-3.205079e-01
0,1,15,5.175923e-01,-4.046553e-01,-7.538915e-01
0,1,16,4.647728e-01,-4.936686e-01,-7.350357e-01
0,1,17,5.546527e-01,-5.651329e-01,-6.107251e-01
0,1,18,-4.883443e-01,4.004839e-01,7.753274e-01
0,1,19,3.152131e-01,-3.862382e-01,-8.668683e-01
0,1,20,5.314186e-01,-4.134180e-01,-7.393780e-01
0,1,21,-5.813456e-01,5.854396e-01,5.650644e-01
0,1,22,6.877085e-01,-3.823565e-01,-6.171390e-01
0,1,23,-6.164972e-01,4.529531e-01,6.440222e-01
0,1,24,5.360337e-01,-6.120241e-01,-5.814588e-01
0,1,25,8.938057e-01,-2.523629e-01,-3.707078e-01
0,1,26,-6.488986e-01,5.618893e-01,5.130410e-01
0,1,27,4.882485e-01,-4.905875e-01,-7.217598e-01
0,1,28,6.263133e-01,-5.877637e-01,-5.121187e-01
0,1,29,6.901310e-01,-5.815553e-01,-4.307118e-01
0,1,30,-3.874813e-01,6.162676e-01,6.856183e-01
0,1,31,-7.072941e-01,3.797227e-01,5.962765e-01
0,1,32,5.322165e-01,-6.112093e-01,-5.858061e-01
0,1,33,-5.084185e-01,6.963994e-01,5.064963e-01
0,1,34,-3.852627e-01,6.981898e-01,6.034100e-01
0,1,35,4.372309e-01,-2.289087e-01,-8.697298e-01
0,1,36,5.565212e-01,-5.338671e-01,-6.366083e-01
0,1,37,-4.406023e-01,6.034486e-01,6.646197e-01
0,1,38,6.021808e-01,-4.830198e-01,-6.356652e-01
0,1,39,9.067454e-01,-4.184813e-01,5.182830e-02
0,2,0,5.125565e-01,-6.022862e-01,-6.119944e-01
0,2,1,-6.566096e-01,4.977634e-01,5.666528e-01
0,2,2,-3.493951e-01,3.065807e-01,8.853990e-01
0,2,3,-7.098943e-01,2.337411e-01,6.643909e-01
0,2,4,4.675544e-01,-6.183097e-01,-6.317325e-01
0,2,5,-6.539471e-01,2.775699e-01,7.037814e-01
0,2,6,5.100912e-01,-6.925897e-01,-5.100260e-01
0,2,7,-8.913934e-01,4.146951e-01,1.828818e-01
0,2,8,6.956833e-01,-5.550953e-01,-4.559539e-01
0,2,9,-3.586946e-01,6.289276e-01,6.897741e-01
0,2,10,6.922444e-01,-2.965252e-01,-6.579289e-01
0,2,11,6.819255e-01,-2.404033e-01,-6.907849e-01
0,2,12,-5.796005e-01,5.699862e-01,5.823908e-01
0,2,13,4.062105e-01,-5.076752e-01,-7.597756e-01
0,2,14,2.972209e-01,-6.526211e-01,-6.969544e-01
0,2,15,-6.120795e-01,6.244095e-01,4.852540e-01
0,2,16,6.692543e-01,-6.684076e-01,-3.245457e-01
0,2,17,-7.076044e-01,4.536597e-01,5.417461e-01
0,2,18,-6.040717e-01,5.849790e-01,5.411996e-01
0,2,19,-6.686034e-01,3.322410e-01,6.652709e-01
0,2,20,-6.925787e-01,4.112752e-01,5.926107e-01
0,2,21,-6.261365e-01,6.237028e-01,4.679187e-01
0,2,22,-7.008450e-01,4.358944e-01,5.646348e-01
0,2,23,-4.129534e-01,4.187534e-01,8.087738e-01
0,2,24,-7.288294e-01,3.445153e-01,5.917068e-01
0,2,25,5.890968e-01,-5.565804e-01,-5.858184e-01
0,2,26,5.319642e-01,-7.326303e-01,-4.245785e-01
0,2,27,-1.763182e-01,5.309406e-01,8.288631e-01
0,2,28,-1.440194e-01,9.856319e-01,8.825034e-02
0,2,29,-2.232694e-01,4.955281e-01,8.394061e-01
0,2,30,-4.045866e-01,5.956040e-01,6.939493e-01
0,2,31,7.259099e-01,-1.466315e-01,-6.719776e-01
0,2,32,-6.318194e-01,3.074331e-01,7.115400e-01
0,2,33,-2.362962e-01,6.501199e-01,7.221552e-01
0,2,34,2.603852e-02,-6.911052e-01,-7.222850e-01
0,2,35,-2.150139e-01,8.028862e-01,5.560060e-01
0,2,36,5.940226e-01,-6.035207e-01,-5.318833e-01
0,2,37,-2.653227e-01,7.008054e-01,6.621750e-01
0,2,38,3.700366e-01,-8.564144e-01,-3.600379e-01
0,2,39,6.512279e-01,-5.029221e-01,-5.683059e-01
0,3,0,-5.447709e-01,1.656436e-01,8.220626e-01
0,3,1,4.696052e-01,-3.257806e-01,-8.205717e-01
0,3,2,4.392051e-01,-4.801727e-01,-7.592977e-01
0,3,3,-2.560302e-01,6.071037e-01,7.522457e-01
0,3,4,-6.543920e-01,6.509418e-01,3.847672e-01
0,3,5,6.733754e-01,-6.750896e-01,-3.013627e-01
0,3,6,-7.833053e-01,5.158085e-01,3.469502e-01
0,3,7,8.692725e-01,-3.170965e-01,-3.792297e-01
0,3,8,6.094959e-01,-6.274062e-01,-4.846404e-01
0,3,9,-4.767861e-01,2.481292e-02,8.786691e-01
0,3,10,-5.206209e-01,5.200803e-01,6.771045e-01
0,3,11,7.414951e-01,-4.359185e-01,-5.100589e-01
0,3,12,-5.701038e-01,4.341175e-01,6.975125e-01
0,3,13,6.782892e-01,-5.489700e-01,-4.884216e-01
0,3,14,-6.387186e-01,4.881073e-01,5.948023e-01
0,3,15,-4.897356e-01,6.470911e-01,5.843220e-01
0,3,16,-7.376868e-01,4.318938e-01,5.189277e-01
0,3,17,-7.286669e-01,4.965897e-01,4.716388e-01
0,3,18,-6.339820e-01,6.151978e-01,4.686133e-01
0,3,19,6.136846e-01,-1.880119e-01,-7.668395e-01
0,3,20,-4.822017e-01,5.500537e-01,6.818522e-01
0,3,21,-7.340666e-01,2.648863e-01,6.252851e-01
0,3,22,-7.046863e-01,3.116816e-01,6.373945e-01
0,3,23,6.004598e-01,-4.932861e-01,-6.293781e-01
0,3,24,-5.329460e-01,6.609329e-01,5.283335e-01
0,3,25,-3.432064e-01,6.635957e-01,6.647181e-01
0,3,26,8.055464e-01,-5.714262e-01,-1.567390e-01
0,3,27,4.231429e-01,-7.696834e-01,-4.780561e-01
0,3,28,5.191396e-01,-7.749907e-01,-3.603934e-01
0,3,29,-7.834220e-01,4.515601e-01,4.270168e-01
0,3,30,6.014777e-01,-4.691470e-01,-6.466264e-01
0,3,31,5.149740e-01,-4.962673e-01,-6.989424e-01
0,3,32,4.890847e-01,-2.269601e-01,-8.421908e-01
0,3,33,4.004352e-01,-6.555697e-01,-6.402187e-01
0,3,34,-3.658547e-01,4.748985e-01,8.003885e-01
0,3,35,5.183634e-01,-3.709158e-01,-7.705328e-01
0,3,36,-4.330580e-01,6.617084e-01,6.120480e-01
0,3,37,-6.213439e-01,6.535429e-01,4.322191e-01
0,3,38,6.162991e-01,-7.005979e-01,-3.596361e-01
0,3,39,6.871499e-01,-3.887682e-01,-6.137461e-01
0,4,0,-8.111262e-01,4.182311e-01,4.088485e-01
0,4,1,5.365871e-01,-5.345542e-01,-6.529365e-01
0,4,2,5.399504e-01,-6.594220e-01,-5.230833e-01
0,4,3,2.420158e-01,-6.872199e-01,-6.849504e-01
0,4,4,-5.992712e-01,5.697866e-01,5.623320e-01
0,4,5,6.723233e-01,-6.592565e-01,-3.366931e-01
0,4,6,-1.774825e-01,9.257755e-01,3.338258e-01
0,4,7,7.513704e-01,-4.136806e-01,-5.141117e-01
0,4,8,-6.810346e-01,6.176343e-01,3.933443e-01
0,4,9,4.959543e-01,-6.331984e-01,-5.942130e-01
0,4,10,7.070776e-01,-4.972669e-01,-5.027593e-01
0,4,11,-5.915208e-01,6.073856e-01,5.302696e-01
0,4,12,6.368648e-01,-5.875765e-01,-4.991563e-01
0,4,13,-5.483653e-01,3.885260e-01,7.405019e-01
0,4,14,-6.289345e-01,4.727435e-01,6.172156e-01
0,4,15,6.099827e-01,-4.996293e-01,-6.150542e-01
0,4,16,5.924449e-01,-5.779125e-01,-5.612720e-01
0,4,17,-2.787107e-01,5.460583e-01,7.900258e-01
0,4,18,4.607791e-01,-5.627927e-01,-6.862558e-01
0,4,19,5.871074e-01,-2.638848e-01,-7.652906e-01
0,4,20,-5.113930e-01,5.304871e-01,6.760627e-01
0,4,21,-4.605853e-01,4.972338e-01,7.352684e-01
0,4,22,-6.699421e-01,5.584358e-01,4.892106e-01
0,4,23,-5.111173e-01,3.610362e-01,7.800077e-01
0,4,24,1.026738e-01,-6.849926e-01,-7.212789e-01
0,4,25,4.734113e-01,-3.911094e-01,-7.892498e-01
