0.100000 -5.789657 33.520195 1123.613026 0.976009 0.000001 0.000071 0.666664 146148 19853852
0.150000 -5.739716 32.941124 1085.020008 0.973823 0.000043 -0.003211 0.666697 720993 39279007
0.200000 -5.655419 31.980707 1022.681768 0.965130 0.000044 -0.003055 0.666694 1457717 58542283
0.250000 -5.576096 31.089952 966.515527 0.957113 0.000044 -0.002892 0.666691 2344531 77655469
0.300000 -5.491862 30.157833 909.440300 0.948396 0.000044 -0.002714 0.666687 3379877 96620123
0.350000 -5.406761 29.230525 854.382747 0.939488 0.000044 -0.002542 0.666683 4560206 115439794
0.400000 -5.324053 28.343256 803.321698 0.931040 0.000045 -0.002289 0.666674 5882772 134117228
0.450000 -5.239333 27.448563 753.425200 0.922336 0.000046 -0.002044 0.666666 7349527 152650473
0.500000 -5.154079 26.562805 705.611000 0.913368 0.000047 -0.001725 0.666653 8956175 171043825
0.550000 -5.063766 25.640162 657.454938 0.903684 0.000048 -0.001562 0.666648 10703378 189296622
0.600000 -4.969549 24.695284 609.927733 0.893717 0.000051 -0.001136 0.666628 12597651 207402349
0.650000 -4.880142 23.814955 567.242926 0.883913 0.000051 -0.000831 0.666613 14642472 225357528
0.700000 -4.779566 22.844089 521.993914 0.873117 0.000056 -0.000163 0.666576 16839438 243160562
0.750000 -4.676952 21.873891 478.611466 0.861818 0.000057 0.000011 0.666566 19199410 260800590
0.800000 -4.568754 20.874420 435.947748 0.849796 0.000064 0.000909 0.666509 21738857 278261143
0.850000 -4.444720 19.756800 390.547929 0.835674 0.000066 0.001266 0.666482 24468949 295531051
0.900000 -4.314822 18.620299 347.013056 0.820874 0.000077 0.002609 0.666381 27413103 312586897
0.950000 -4.176347 17.445238 304.662025 0.804479 0.000085 0.003366 0.666310 30589633 329410367
1.000000 -4.023948 16.197076 262.742155 0.786072 0.000101 0.004922 0.666162 34040003 345959997
1.050000 -3.847629 14.812129 219.881231 0.763702 0.000099 0.007881 0.665934 45342556 394657444
1.060000 -3.812036 14.539426 211.863508 0.759269 0.000101 0.007810 0.665928 56851837 443148163
1.070000 -3.769604 14.219178 202.724631 0.753754 0.000113 0.009262 0.665777 68589838 491410162
1.080000 -3.737537 13.978130 195.901359 0.749552 0.000113 0.008948 0.665791 80525295 539474705
1.090000 -3.693385 13.650750 186.881400 0.743677 0.000125 0.009658 0.665704 92723076 587276924
1.100000 -3.651242 13.341593 178.545135 0.738075 0.000129 0.010027 0.665642 105159088 634840912
1.110000 -3.606803 13.019650 170.075888 0.731963 0.000137 0.010623 0.665556 117842308 682157692
1.120000 -3.563101 12.706472 162.012612 0.726027 0.000144 0.010784 0.665514 130802911 729197089
1.130000 -3.519416 12.398034 154.302873 0.719875 0.000156 0.011747 0.665384 144034404 775965596
1.140000 -3.470583 12.057191 145.974929 0.713212 0.000166 0.012244 0.665293 157556622 822443378
1.150000 -3.413657 11.666608 136.750026 0.704756 0.000181 0.013553 0.665099 171409813 868590187
1.160000 -3.366961 11.350187 129.459894 0.698108 0.000187 0.013762 0.665028 185575934 914424066
1.170000 -3.310413 10.974117 121.105714 0.689772 0.000213 0.015281 0.664800 200088917 959911083
1.180000 -3.265781 10.680703 114.740111 0.683111 0.000221 0.015380 0.664730 214921294 1005078706
1.190000 -3.197704 10.242167 105.596076 0.672592 0.000250 0.016853 0.664461 230161028 1049838972
1.200000 -3.140522 9.880608 98.352464 0.663707 0.000287 0.017731 0.664188 235374456 1064625544
1.250000 -2.802778 7.878235 62.790261 0.606782 0.000444 0.022671 0.662780 241390150 1078609850
1.300000 -2.198727 4.884332 24.825474 0.473243 0.001796 0.049934 0.653131 249070499 1090929501
1.350000 -1.318546 1.752248 3.178106 0.111800 0.001757 0.013685 0.654971 259219555 1100780445
1.400000 -1.202243 1.452315 2.150650 0.082309 0.000534 0.006928 0.660119 269887231 1110112769
1.450000 -1.116811 1.253000 1.599518 0.070370 0.000386 0.005734 0.660402 280970252 1119029748
1.500000 -1.055836 1.119907 1.277635 0.064948 0.000310 0.005117 0.660436 292403013 1127596987
1.550000 -1.002616 1.010235 1.041122 0.058667 0.000236 0.004996 0.659956 304157155 1135842845
1.600000 -0.953906 0.914276 0.852066 0.055984 0.000217 0.004339 0.660220 316187742 1143812258
1.650000 -0.913166 0.838107 0.716871 0.053504 0.000191 0.004236 0.659811 328492934 1151507066
